i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
927	1349.069	1348.178	121.647	2.276	0.578	159.697	92.094	962.186	2.0	979.471	11.0	-11.0	-	-	-	160.506	60.052	-	-	-	0.271	2.983	-	-	-	-2.81	-2.058	-	-	-	599.864	379.607	-	-	-	-1.0	1.0	-	-	-	2.0	138.249	68.605	22.052	2.475	1.593	0.59	0.104	114.03	24.219	0	0	0	0	0	0
928	1389.195	1389.12	8.777	3.044	-2.849	89.98	10.549	1140.781	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	98.185	19.508	11.174	0.355	0.294	0.054	3.009	58.895	39.29	0	0	0	0	0	0
929	1394.268	1394.198	2.443	1.697	-2.427	2.462	34.47	1062.9	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	19.915	8.168	7.362	2.102	0.964	-0.374	2.469	10.003	9.911	0	0	0	0	0	0
930	1330.842	1329.213	4.671	0.031	1.414	150.855	65.409	664.558	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	176.308	19.216	14.613	3.02	1.129	-1.876	1.218	160.066	16.243	0	0	0	0	0	0
931	1229.903	1227.181	1.963	0.049	-2.806	40.249	15.86	314.087	1.0	42.52	-11.0	-	-	-	-	5.682	-	-	-	-	3.008	-	-	-	-	-1.759	-	-	-	-	42.52	-	-	-	-	1.0	-	-	-	-	2.0	22.887	9.59	7.889	0.98	2.089	2.08	-0.275	13.027	9.861	0	0	0	0	0	0
932	1262.747	1254.369	13.822	0.328	1.583	42.867	15.597	1012.671	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	48.257	12.805	7.513	2.691	2.653	-2.125	-0.401	31.38	16.877	0	0	0	0	0	0
933	1339.682	1338.486	15.33	1.988	-1.302	16.771	79.536	1202.238	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	43.419	18.694	9.886	2.091	0.514	2.396	0.214	22.495	20.925	0	0	0	0	0	0
934	1397.277	1397.206	8.783	3.031	0.172	79.911	15.71	1349.318	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	89.941	17.93	14.121	0.319	0.512	-2.084	1.56	59.526	30.415	0	0	0	0	0	0
935	1106.688	1105.739	65.453	2.77	1.06	180.154	92.809	646.211	1.0	181.299	-11.0	-	-	-	-	55.016	-	-	-	-	2.833	-	-	-	-	0.891	-	-	-	-	181.299	-	-	-	-	1.0	-	-	-	-	2.0	687.825	170.336	64.582	0.327	2.704	-2.498	-0.056	532.65	155.175	0	0	0	0	0	0
936	1340.156	1338.691	11.632	1.029	0.372	13.575	28.257	1306.93	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	30.194	14.786	12.093	2.087	1.456	-1.847	2.168	17.33	12.863	0	0	0	0	0	0
937	1397.152	1397.081	16.958	2.684	1.836	38.393	17.388	1364.879	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	44.87	12.101	9.758	0.937	0.365	-0.706	-2.081	16.004	28.866	0	0	0	0	0	0
938	1264.24	1257.488	15.738	2.925	-0.573	73.311	28.214	1220.333	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	84.194	20.438	13.482	0.62	0.304	1.849	-2.172	37.003	47.191	0	0	0	0	0	0
939	1341.976	1341.691	7.838	2.502	3.032	13.129	17.071	1060.931	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	60.236	8.605	6.635	2.781	0.196	-0.935	1.154	25.574	34.662	0	0	0	0	0	0
940	995.412	911.483	12.085	3.124	2.479	692.44	34.247	870.675	1.0	306.218	11.0	-	-	-	-	135.851	-	-	-	-	0.46	-	-	-	-	2.529	-	-	-	-	306.218	-	-	-	-	-1.0	-	-	-	-	2.0	457.5	167.529	17.753	0.394	1.097	-0.58	2.871	437.296	20.203	0	0	0	0	0	0
941	1390.721	1390.58	17.541	0.237	-1.983	74.734	18.963	1283.319	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	79.389	15.455	7.617	2.88	2.671	0.71	2.235	61.473	17.916	0	0	0	0	0	0
942	1172.071	1166.57	34.691	0.438	2.926	81.737	39.139	1122.314	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	95.663	24.395	16.3	2.045	2.882	0.223	-0.903	29.437	66.226	0	0	0	0	0	0
943	1099.823	1064.354	55.791	1.092	2.112	62.875	135.527	925.598	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	83.979	35.007	28.495	2.398	1.263	-0.585	-1.587	53.966	30.013	0	0	0	0	0	0
944	1271.463	1264.769	24.438	2.355	-1.543	34.526	88.107	32.781	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	102.944	23.051	11.781	2.546	0.199	2.096	0.391	43.105	59.839	0	0	0	0	0	0
945	974.469	908.891	16.348	2.957	-0.156	89.069	48.984	688.846	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	97.932	21.936	14.591	0.546	0.276	2.258	-1.724	42.937	54.995	0	0	0	0	0	0
946	1035.05	977.615	14.368	0.264	1.79	55.073	23.383	935.968	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	56.512	10.905	4.319	2.691	3.001	-1.558	-0.807	25.585	30.927	0	0	0	0	0	0
947	1283.659	1279.106	93.377	0.2	2.152	469.947	141.885	1037.442	1.0	493.281	-11.0	-	-	-	-	158.37	-	-	-	-	2.815	-	-	-	-	-0.779	-	-	-	-	493.281	-	-	-	-	1.0	-	-	-	-	2.0	118.877	75.869	36.424	1.517	1.334	2.143	-2.218	80.016	38.861	0	0	0	0	0	0
948	1388.308	1388.222	18.343	2.93	-2.14	87.216	48.426	1257.451	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	93.989	15.485	9.452	0.2	0.827	1.543	-0.003	79.665	14.324	0	0	0	0	0	0
949	1394.865	1394.795	9.512	0.032	1.535	301.211	84.782	66.613	1.0	24.125	-11.0	-	-	-	-	12.502	-	-	-	-	0.545	-	-	-	-	0.078	-	-	-	-	24.125	-	-	-	-	1.0	-	-	-	-	2.0	330.849	29.6	22.732	2.971	2.991	-1.588	2.142	178.255	152.593	0	0	0	0	0	0
950	1365.156	1364.788	20.669	2.746	3.114	53.593	86.871	1227.8	2.0	899.284	11.0	-11.0	-	-	-	595.325	191.811	-	-	-	1.058	2.048	-	-	-	-0.7	2.466	-	-	-	683.361	215.922	-	-	-	-1.0	1.0	-	-	-	2.0	433.447	341.804	48.81	2.028	1.881	2.473	1.804	381.729	51.718	0	0	0	0	0	0
951	1352.992	1352.107	14.239	3.096	-3.0	312.409	89.052	677.294	1.0	167.494	11.0	-	-	-	-	28.623	-	-	-	-	0.172	-	-	-	-	1.772	-	-	-	-	167.494	-	-	-	-	-1.0	-	-	-	-	2.0	165.012	42.723	12.8	0.288	1.35	-1.134	1.435	151.647	13.365	0	0	0	0	0	0
952	1321.374	1321.172	20.069	3.002	-0.142	143.825	12.769	1099.787	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	207.602	26.902	19.643	0.157	2.517	2.185	-1.795	172.462	35.141	0	0	0	0	0	0
953	1225.443	1213.523	16.844	0.36	1.725	47.845	14.677	1160.353	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	70.775	32.996	17.295	2.081	2.56	-1.154	2.244	38.488	32.287	0	0	0	0	0	0
954	1316.801	1314.939	27.77	1.668	-2.439	27.902	96.648	1193.685	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	56.291	20.239	8.002	0.7	2.782	0.589	0.995	32.453	23.839	0	0	0	0	0	0
955	1322.614	1321.038	19.434	0.565	2.873	36.322	18.873	1259.742	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	68.673	12.891	6.554	0.696	3.0	-0.246	-0.315	21.948	46.725	0	0	0	0	0	0
956	1255.912	1247.554	12.121	0.02	3.123	602.117	29.657	1044.668	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	621.189	62.648	59.227	3.003	2.771	1.172	-1.779	456.773	164.416	0	0	0	0	0	0
957	919.228	785.503	17.315	2.495	-2.221	28.722	13.048	770.415	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	31.955	10.766	8.456	0.685	0.715	0.526	1.431	18.347	13.608	0	0	0	0	0	0
958	950.542	837.62	5.705	0.136	-1.769	42.169	13.309	142.848	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	45.115	7.919	5.442	2.857	2.787	2.13	-0.207	29.091	16.024	0	0	0	0	0	0
959	1322.582	1320.254	16.373	0.653	-0.59	26.952	21.925	1293.206	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	51.404	12.24	8.684	2.772	0.706	2.005	-2.91	36.219	15.184	0	0	0	0	0	0
960	1399.533	1399.451	15.92	0.054	1.3	293.507	90.461	130.045	1.0	12.415	-11.0	-	-	-	-	12.407	-	-	-	-	1.537	-	-	-	-	-2.604	-	-	-	-	12.415	-	-	-	-	1.0	-	-	-	-	2.0	299.783	27.978	18.711	2.971	3.0	-1.407	1.473	166.106	133.677	0	0	0	0	0	0
961	1308.184	1304.831	14.451	0.072	2.36	201.213	15.453	1180.524	1.0	506.153	11.0	-	-	-	-	156.41	-	-	-	-	0.314	-	-	-	-	-2.799	-	-	-	-	506.153	-	-	-	-	-1.0	-	-	-	-	2.0	782.145	170.676	18.485	2.91	0.539	0.157	2.005	743.68	38.465	0	0	0	0	0	0
962	1401.141	1401.071	15.164	2.877	0.513	58.006	25.815	1017.663	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	98.635	19.1	6.521	0.254	2.788	-2.322	1.598	79.003	19.632	0	0	0	0	0	0
963	1379.394	1379.187	9.181	2.486	-0.693	15.054	21.116	1272.924	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	60.772	9.155	7.287	0.267	2.816	-3.017	1.29	36.762	24.01	0	0	0	0	0	0
964	1134.108	1104.114	32.012	1.851	1.322	33.312	117.894	979.639	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	96.24	46.772	16.79	0.885	2.617	-2.026	0.712	61.361	34.879	0	0	0	0	0	0
965	1236.365	1234.138	7.102	0.099	-0.479	71.806	90.442	131.205	1.0	22.126	-11.0	-	-	-	-	20.124	-	-	-	-	1.142	-	-	-	-	-2.411	-	-	-	-	22.126	-	-	-	-	1.0	-	-	-	-	2.0	92.233	24.202	10.951	2.773	2.6	1.54	-0.715	68.94	23.294	0	0	0	0	0	0
966	963.092	934.307	14.55	1.61	-1.332	14.561	23.196	642.349	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	35.42	18.301	8.66	2.037	0.725	2.293	0.046	21.246	14.173	0	0	0	0	0	0
967	1401.853	1401.782	6.081	2.965	2.596	34.539	17.681	1379.022	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	42.529	10.534	10.28	0.592	0.511	0.689	-1.86	20.546	21.984	0	0	0	0	0	0
968	691.336	666.557	28.405	1.753	0.914	28.881	28.845	274.183	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	101.602	17.162	11.99	2.769	0.239	-2.416	-1.955	49.566	52.036	0	0	0	0	0	0
969	1391.793	1391.739	24.323	1.065	-1.457	27.799	23.558	1354.888	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	44.023	13.965	10.744	0.985	2.7	1.84	1.483	18.367	25.656	0	0	0	0	0	0
970	476.53	476.368	16.765	0.161	1.626	104.816	59.397	307.32	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	118.549	24.328	10.236	2.913	1.481	-1.859	0.699	107.769	10.78	0	0	0	0	0	0
971	1385.278	1385.179	17.002	2.784	0.306	48.567	14.382	289.299	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	53.842	11.751	8.482	0.761	0.251	-2.36	2.76	18.642	35.2	0	0	0	0	0	0
972	1381.72	1381.569	11.523	2.563	-2.714	21.063	31.007	1042.414	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	33.968	7.964	6.358	0.332	2.278	0.985	-0.296	24.89	9.078	0	0	0	0	0	0
973	1178.814	1158.926	26.697	2.886	-0.09	105.73	92.689	494.616	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	113.066	25.561	14.295	0.467	0.27	-2.679	1.834	58.974	54.092	0	0	0	0	0	0
974	1166.507	1144.074	15.464	2.605	-0.404	30.256	98.357	1040.845	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	39.198	15.636	9.05	0.823	0.667	2.147	-2.252	23.844	15.354	0	0	0	0	0	0
975	943.926	828.264	45.774	0.28	0.655	165.354	92.746	496.665	1.0	118.984	-11.0	-	-	-	-	99.285	-	-	-	-	2.154	-	-	-	-	-2.43	-	-	-	-	118.984	-	-	-	-	1.0	-	-	-	-	2.0	134.926	72.442	19.897	2.232	2.637	0.603	-2.977	92.356	42.569	0	0	0	0	0	0
976	1324.775	1322.483	39.098	0.483	-0.581	84.197	92.432	1199.349	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	140.913	21.063	19.307	2.937	0.621	2.802	2.298	105.323	35.59	0	0	0	0	0	0
977	1401.96	1401.889	32.978	3.084	1.03	577.274	92.537	636.127	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	629.486	113.376	95.139	0.673	0.216	-2.969	-0.093	182.232	447.254	0	0	0	0	0	0
978	1053.845	1024.253	7.613	2.864	0.922	27.774	24.255	964.753	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	38.627	12.604	8.9	0.548	0.974	-1.448	2.332	26.867	11.76	0	0	0	0	0	0
979	1308.731	1307.137	33.47	2.95	0.597	175.861	38.193	1186.292	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	182.964	29.605	20.389	0.392	0.199	3.091	-1.478	79.097	103.867	0	0	0	0	0	0
980	1120.664	1119.132	44.581	0.371	-3.001	122.932	89.228	1021.639	2.0	1024.606	-11.0	11.0	-	-	-	380.225	364.179	-	-	-	2.347	0.834	-	-	-	-0.458	2.575	-	-	-	532.699	491.908	-	-	-	1.0	-1.0	-	-	-	2.0	79.726	24.721	21.915	2.33	2.623	-0.446	-2.843	34.821	44.906	0	0	0	0	0	0
981	1386.784	1386.694	10.005	2.311	-3.084	13.55	11.318	1311.457	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	22.485	6.461	4.543	2.12	0.334	-0.298	0.576	8.241	14.243	0	0	0	0	0	0
982	923.181	793.527	15.174	0.926	1.665	18.987	41.768	715.77	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	34.126	17.566	9.756	1.556	2.445	-2.064	0.037	18.071	16.056	0	0	0	0	0	0
983	1050.936	1027.889	30.225	3.071	-2.856	431.069	28.145	811.418	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	448.716	56.024	32.555	0.336	0.12	-0.201	2.49	176.546	272.17	0	0	0	0	0	0
984	1396.705	1396.631	14.366	0.43	-2.358	34.45	12.935	1379.739	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	66.947	15.054	8.565	0.905	2.946	0.194	2.137	22.114	44.833	0	0	0	0	0	0
985	1006.349	931.605	7.473	2.519	0.5	12.818	30.675	810.253	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	14.962	5.959	3.108	0.613	1.011	-3.051	-1.773	11.01	3.952	0	0	0	0	0	0
986	1347.076	1346.471	22.985	2.534	0.92	40.281	28.539	1313.26	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	47.038	17.315	12.003	0.822	0.615	-1.685	-3.051	24.51	22.528	0	0	0	0	0	0
987	1399.315	1399.233	29.192	3.026	2.86	253.577	98.311	238.901	1.0	20.992	11.0	-	-	-	-	6.015	-	-	-	-	0.291	-	-	-	-	2.761	-	-	-	-	20.992	-	-	-	-	-1.0	-	-	-	-	2.0	239.96	41.485	8.291	0.238	0.136	-0.157	-2.659	177.802	62.157	0	0	0	0	0	0
988	1401.721	1401.646	29.556	3.086	1.732	533.89	349.075	980.859	1.0	420.247	11.0	-	-	-	-	54.764	-	-	-	-	0.131	-	-	-	-	-1.451	-	-	-	-	420.247	-	-	-	-	-1.0	-	-	-	-	2.0	274.037	77.239	54.43	0.422	2.365	2.009	-0.965	192.931	81.106	0	0	0	0	0	0
989	1407.86	1407.789	5.643	3.031	1.024	50.953	13.672	1375.495	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	62.316	14.147	12.326	0.407	0.606	-1.072	2.477	38.563	23.753	0	0	0	0	0	0
990	1401.391	1401.304	1.08	3.109	-2.403	32.659	25.844	908.842	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	40.301	8.622	7.813	1.044	0.276	0.057	3.111	11.034	29.268	0	0	0	0	0	0
991	817.476	592.44	14.67	2.481	1.894	23.911	97.968	493.221	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	62.556	13.259	12.5	2.458	0.342	-2.171	-0.24	23.257	39.298	0	0	0	0	0	0
992	700.53	155.401	36.079	2.835	-2.049	119.671	46.686	89.443	1.0	16.5	-11.0	-	-	-	-	11.603	-	-	-	-	0.78	-	-	-	-	0.923	-	-	-	-	16.5	-	-	-	-	1.0	-	-	-	-	2.0	115.792	24.278	15.067	0.282	0.684	1.797	-0.058	89.384	26.407	0	0	0	0	0	0
993	1334.957	1333.37	13.883	2.752	-1.637	36.595	11.938	151.644	1.0	10.181	11.0	-	-	-	-	6.643	-	-	-	-	0.711	-	-	-	-	2.225	-	-	-	-	10.181	-	-	-	-	-1.0	-	-	-	-	2.0	33.387	8.344	7.03	0.872	0.352	0.274	2.024	11.846	21.541	0	0	0	0	0	0
994	1390.287	1390.161	13.885	2.775	2.496	38.711	31.234	1352.504	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	52.111	22.092	12.346	0.807	0.69	-1.178	1.355	32.061	20.05	0	0	0	0	0	0
995	1246.029	1236.424	8.482	0.132	-2.125	64.38	16.812	1095.497	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	68.612	12.952	6.69	2.888	2.693	1.496	-1.021	52.298	16.314	0	0	0	0	0	0
996	1290.927	1286.529	14.155	0.653	2.147	23.307	11.486	1071.524	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	27.98	9.308	7.54	2.595	1.972	-1.503	-0.35	19.115	8.864	0	0	0	0	0	0
997	1285.058	1280.304	7.115	2.921	1.54	32.457	11.538	701.935	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	34.237	5.267	5.098	0.334	0.3	-2.399	-0.77	16.56	17.676	0	0	0	0	0	0
998	1393.48	1393.411	23.127	3.085	0.022	407.741	91.247	210.781	1.0	75.678	11.0	-	-	-	-	63.827	-	-	-	-	2.138	-	-	-	-	1.432	-	-	-	-	75.678	-	-	-	-	-1.0	-	-	-	-	2.0	458.284	76.241	8.08	0.19	0.159	-2.122	0.153	406.67	51.614	0	0	0	0	0	0
999	981.79	894.549	4.273	0.652	-3.076	7.039	25.716	842.789	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	56.66	15.947	14.228	0.696	2.619	1.096	-1.785	25.907	30.753	0	0	0	0	0	0
1000	1391.76	1391.685	2.535	2.986	-2.759	16.325	20.735	1361.747	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	21.264	5.921	5.707	0.55	0.722	1.652	-1.052	11.942	9.321	0	0	0	0	0	0
1001	1279.858	1274.671	17.777	2.832	-2.063	58.306	30.104	1164.272	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	63.454	13.247	7.356	0.798	0.171	1.458	0.347	19.957	43.497	0	0	0	0	0	0
1002	1399.449	1399.378	12.134	1.988	2.38	13.273	10.24	1383.818	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	15.323	6.386	6.28	0.914	1.498	-1.05	-0.468	8.639	6.685	0	0	0	0	0	0
1003	1285.587	1280.186	6.555	0.075	2.067	87.08	89.958	259.297	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	91.428	12.676	6.381	2.841	3.003	-0.876	2.47	44.66	46.768	0	0	0	0	0	0
1004	516.022	512.312	13.454	2.913	-2.172	59.476	19.795	278.473	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	132.766	24.749	12.712	0.266	2.774	1.291	-1.51	95.979	36.787	0	0	0	0	0	0
1005	1043.003	995.807	23.231	0.091	-2.188	256.848	195.025	713.215	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	328.364	105.856	91.938	2.43	2.537	0.117	3.069	164.914	163.45	0	0	0	0	0	0
1006	1252.965	1244.842	15.657	3.102	-1.724	395.709	90.59	489.078	1.0	87.402	11.0	-	-	-	-	27.633	-	-	-	-	0.322	-	-	-	-	0.592	-	-	-	-	87.402	-	-	-	-	-1.0	-	-	-	-	2.0	327.935	41.078	32.069	0.179	0.358	-2.269	1.387	234.358	93.577	0	0	0	0	0	0
1007	1269.81	1262.241	31.244	2.968	1.133	180.55	91.169	202.927	1.0	23.495	11.0	-	-	-	-	18.908	-	-	-	-	0.935	-	-	-	-	0.303	-	-	-	-	23.495	-	-	-	-	-1.0	-	-	-	-	2.0	208.367	38.519	7.671	0.208	2.749	-2.328	-2.254	187.09	21.276	0	0	0	0	0	0
1008	1039.287	988.346	9.682	2.946	1.631	49.838	16.027	959.726	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	54.582	8.958	8.485	0.265	0.491	-0.568	-2.534	35.689	18.893	0	0	0	0	0	0
1009	1024.239	989.796	18.512	1.603	2.813	18.521	76.593	903.605	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	48.686	20.006	10.882	0.859	2.563	0.239	-1.748	27.291	21.394	0	0	0	0	0	0
1010	1129.891	1100.129	20.657	3.083	-3.094	353.486	120.379	491.013	1.0	149.482	11.0	-	-	-	-	53.621	-	-	-	-	0.367	-	-	-	-	-0.556	-	-	-	-	149.482	-	-	-	-	-1.0	-	-	-	-	2.0	274.545	32.796	13.992	0.137	2.676	2.626	1.383	241.221	33.323	0	0	0	0	0	0
1011	1304.142	1301.256	8.579	1.165	1.379	9.339	10.991	1283.914	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	14.998	6.708	6.591	2.076	1.568	-2.622	-0.883	8.282	6.716	0	0	0	0	0	0
