i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
326	795.367	515.079	67.189	0.127	-0.108	531.586	143.773	92.777	1.0	139.056	-11.0	-	-	-	-	82.176	-	-	-	-	2.509	-	-	-	-	1.218	-	-	-	-	139.056	-	-	-	-	1.0	-	-	-	-	2.0	492.105	143.542	95.81	2.65	2.56	-1.78	2.327	316.608	175.497	0	0	0	0	0	0
327	837.458	833.247	122.718	0.883	-0.074	158.846	135.246	213.938	1.0	125.268	11.0	-	-	-	-	111.719	-	-	-	-	1.101	-	-	-	-	0.844	-	-	-	-	125.268	-	-	-	-	-1.0	-	-	-	-	2.0	293.273	141.405	85.868	2.299	1.922	-2.48	2.997	200.26	93.014	0	0	0	0	0	0
328	778.534	471.181	133.506	2.894	2.783	545.494	140.765	35.423	1.0	79.176	13.0	-	-	-	-	40.073	-	-	-	-	0.531	-	-	-	-	-0.149	-	-	-	-	79.176	-	-	-	-	-1.0	-	-	-	-	2.0	500.899	86.048	75.359	0.257	0.515	-1.303	0.591	345.316	155.583	0	0	0	0	0	0
329	1400.705	1400.627	328.294	1.359	2.794	335.813	146.759	291.665	2.0	87.627	11.0	-13.0	-	-	-	41.325	38.754	-	-	-	1.173	1.132	-	-	-	1.356	3.121	-	-	-	44.825	42.802	-	-	-	-1.0	1.0	-	-	-	2.0	764.238	542.389	181.394	1.79	1.491	-0.289	3.134	576.587	187.651	0	0	0	0	0	0
330	858.093	679.815	116.68	2.389	-1.975	170.651	65.841	349.214	1.0	8.823	11.0	-	-	-	-	8.782	-	-	-	-	1.665	-	-	-	-	-2.182	-	-	-	-	8.823	-	-	-	-	-1.0	-	-	-	-	2.0	209.995	115.792	45.294	0.808	1.251	1.509	0.024	161.609	48.386	0	0	0	0	0	0
331	569.573	569.427	61.636	0.844	1.536	82.485	161.857	129.541	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	290.597	142.665	88.557	1.298	2.39	-1.222	2.183	156.929	133.667	0	0	0	0	0	0
332	1359.921	1359.808	55.979	0.553	-2.305	106.65	548.588	24.114	1.0	308.977	-13.0	-	-	-	-	175.711	-	-	-	-	2.537	-	-	-	-	0.256	-	-	-	-	308.977	-	-	-	-	1.0	-	-	-	-	2.0	314.707	145.425	49.565	0.623	2.23	-2.772	1.516	251.21	63.497	0	0	0	0	0	0
333	1392.022	1391.948	139.485	2.671	-2.342	307.907	375.181	260.483	1.0	76.189	11.0	-	-	-	-	43.488	-	-	-	-	0.607	-	-	-	-	0.954	-	-	-	-	76.189	-	-	-	-	-1.0	-	-	-	-	2.0	847.158	158.664	78.715	0.306	2.88	0.352	3.045	536.576	310.582	0	0	0	0	0	0
334	1313.737	1310.956	32.216	0.587	0.792	58.125	122.287	392.795	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	661.838	214.741	208.589	2.464	0.763	-1.046	2.246	347.261	314.577	0	0	0	0	0	0
335	1067.983	1016.894	36.73	2.783	2.118	104.527	671.513	234.402	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	528.656	126.563	91.742	2.533	0.317	-0.75	2.5	230.103	298.553	0	0	0	0	0	0
336	1388.987	1388.907	41.564	0.507	-1.395	85.669	101.067	605.395	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	465.182	102.363	79.565	2.754	0.425	2.555	-0.199	271.083	194.099	0	0	0	0	0	0
337	1392.093	1391.942	79.374	1.182	-0.857	85.761	168.868	475.747	3.0	275.504	11.0	11.0	11.0	-	-	167.51	88.564	8.479	-	-	1.231	1.526	1.965	-	-	-0.985	2.072	2.227	-	-	177.668	88.652	9.184	-	-	-1.0	-1.0	-1.0	-	-	2.0	678.039	320.026	310.933	1.269	1.983	-0.944	2.256	338.001	340.038	0	0	0	0	0	0
338	1267.215	1260.492	80.671	0.375	3.04	220.502	237.62	118.696	1.0	8.407	11.0	-	-	-	-	8.298	-	-	-	-	1.411	-	-	-	-	0.404	-	-	-	-	8.407	-	-	-	-	-1.0	-	-	-	-	2.0	284.992	59.643	42.027	1.356	2.951	0.429	-0.903	61.715	223.278	0	0	0	0	0	0
339	1326.517	1326.178	176.687	2.103	2.073	205.105	620.684	376.766	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	823.66	478.237	302.247	1.252	1.747	-0.998	2.185	513.018	310.641	0	0	0	0	0	0
340	994.984	910.052	250.823	2.365	0.92	357.906	43.978	131.467	3.0	66.939	-13.0	11.0	11.0	-	-	33.9	11.142	7.35	-	-	1.455	0.609	0.584	-	-	1.814	-2.172	-2.26	-	-	34.128	19.471	13.339	-	-	1.0	-1.0	-1.0	-	-	2.0	389.636	140.177	133.46	1.195	0.598	-2.079	-2.172	151.674	237.962	0	0	0	0	0	0
341	1382.319	1382.221	70.389	0.731	1.552	105.448	151.893	144.325	2.0	155.842	-11.0	-11.0	-	-	-	140.263	6.529	-	-	-	1.906	2.036	-	-	-	-1.965	-1.669	-	-	-	148.536	7.306	-	-	-	1.0	1.0	-	-	-	2.0	630.46	328.051	253.22	1.318	1.986	1.331	-1.659	346.604	283.856	0	0	0	0	0	0
342	1042.932	981.687	9.72	3.05	0.812	106.028	131.8	383.635	1.0	31.849	13.0	-	-	-	-	14.385	-	-	-	-	2.673	-	-	-	-	-1.593	-	-	-	-	31.849	-	-	-	-	-1.0	-	-	-	-	2.0	618.791	262.23	252.605	0.87	1.904	2.162	-0.985	349.108	269.684	0	0	0	0	0	0
343	819.365	581.891	120.789	2.291	-0.906	160.688	122.415	106.971	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	167.345	86.456	35.365	1.044	0.566	2.152	2.44	100.716	66.629	0	0	0	0	0	0
344	1252.152	1250.026	55.739	0.117	-1.772	478.536	76.12	994.22	1.0	52.75	13.0	-	-	-	-	48.462	-	-	-	-	1.165	-	-	-	-	-1.243	-	-	-	-	52.75	-	-	-	-	-1.0	-	-	-	-	2.0	660.511	128.402	29.199	2.918	0.4	1.693	-1.176	583.637	76.874	0	0	0	0	0	0
345	816.338	576.56	21.778	0.057	-2.316	380.375	155.269	122.921	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	553.277	176.094	155.023	1.826	2.707	0.586	-2.589	183.924	369.353	0	0	0	0	0	0
346	561.227	388.349	175.403	2.613	-2.05	347.738	81.995	124.982	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	677.683	360.187	184.842	0.845	1.675	1.11	-2.014	485.075	192.608	0	0	0	0	0	0
347	1400.08	1400.009	45.2	2.948	0.569	234.626	375.576	124.88	2.0	335.067	-13.0	13.0	-	-	-	124.853	9.076	-	-	-	0.407	2.653	-	-	-	-2.044	1.969	-	-	-	315.713	19.354	-	-	-	1.0	-1.0	-	-	-	2.0	359.018	88.159	52.365	2.689	0.35	1.901	-0.139	202.877	156.141	0	0	0	0	0	0
348	1394.287	1394.217	191.457	0.482	0.965	412.882	431.396	126.839	3.0	134.96	-13.0	11.0	-11.0	-	-	63.801	21.048	6.798	-	-	1.005	2.636	0.44	-	-	1.399	-2.255	0.156	-	-	75.562	43.445	15.952	-	-	1.0	-1.0	1.0	-	-	2.0	449.924	173.438	55.69	2.677	1.913	-2.023	-2.139	390.13	59.793	0	0	0	0	0	0
349	1211.539	1208.953	219.527	1.886	-1.866	230.876	569.582	443.27	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	714.671	450.528	238.374	1.599	1.231	1.463	-1.506	459.166	255.504	0	0	0	0	0	0
350	1387.033	1386.879	52.824	2.972	-0.122	312.087	257.001	113.647	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	446.013	92.843	45.986	0.252	2.43	2.695	-0.822	373.664	72.349	0	0	0	0	0	0
351	1385.69	1385.589	56.796	1.344	-1.042	58.292	381.86	629.773	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	544.749	240.043	183.63	1.014	2.295	2.202	-0.909	293.298	251.451	0	0	0	0	0	0
352	1404.846	1404.776	342.523	1.386	-1.688	348.453	143.677	141.554	2.0	121.435	-11.0	11.0	-	-	-	114.31	5.177	-	-	-	1.407	1.948	-	-	-	-2.154	1.731	-	-	-	115.864	5.571	-	-	-	1.0	-1.0	-	-	-	2.0	474.024	354.858	105.033	1.695	1.924	1.222	1.737	361.526	112.497	0	0	0	0	0	0
353	635.809	626.755	73.932	2.283	-0.112	97.646	105.535	325.069	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	251.732	116.754	69.285	0.82	2.149	2.435	-1.348	166.543	85.189	0	0	0	0	0	0
354	1238.126	1228.737	106.643	2.419	0.07	161.181	229.341	90.951	1.0	155.209	-11.0	-	-	-	-	137.129	-	-	-	-	2.058	-	-	-	-	-0.783	-	-	-	-	155.209	-	-	-	-	1.0	-	-	-	-	2.0	314.844	124.037	101.001	1.213	0.597	2.772	2.666	132.817	182.026	0	0	0	0	0	0
355	1359.184	1358.78	186.386	1.48	-2.676	187.149	527.874	56.048	2.0	152.108	13.0	11.0	-	-	-	125.808	8.735	-	-	-	2.051	1.017	-	-	-	-2.622	0.279	-	-	-	141.837	10.271	-	-	-	-1.0	-1.0	-	-	-	2.0	477.612	292.45	71.077	1.051	2.603	0.261	1.667	337.669	139.943	0	0	0	0	0	0
356	1378.699	1378.537	368.379	1.373	-1.065	375.727	263.192	148.927	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	878.876	611.415	245.769	1.668	1.629	2.154	-0.872	619.18	259.696	0	0	0	0	0	0
357	1383.29	1383.107	57.677	2.677	2.405	128.635	123.976	593.048	2.0	22.542	11.0	11.0	-	-	-	9.457	2.823	-	-	-	0.697	0.37	-	-	-	-1.24	-1.493	-	-	-	14.737	7.805	-	-	-	-1.0	-1.0	-	-	-	2.0	609.193	213.428	174.914	0.656	2.319	-1.47	1.449	369.556	239.637	0	0	0	0	0	0
358	1294.976	1294.895	183.757	0.812	-2.863	253.223	286.093	92.175	1.0	6.538	11.0	-	-	-	-	5.855	-	-	-	-	2.032	-	-	-	-	-0.787	-	-	-	-	6.538	-	-	-	-	-1.0	-	-	-	-	2.0	401.11	243.101	60.31	2.281	1.05	0.33	-2.656	329.843	71.268	0	0	0	0	0	0
359	1273.907	1271.564	65.091	0.589	-2.682	117.228	166.764	93.545	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	229.717	44.987	40.541	0.706	2.878	1.122	-0.292	70.156	159.561	0	0	0	0	0	0
360	1153.717	1145.044	319.868	2.368	1.814	458.003	44.903	210.738	1.0	188.552	11.0	-	-	-	-	108.417	-	-	-	-	0.613	-	-	-	-	-1.203	-	-	-	-	188.552	-	-	-	-	-1.0	-	-	-	-	2.0	340.403	170.242	82.688	0.739	1.732	-1.766	-0.537	255.924	84.479	0	0	0	0	0	0
361	1030.041	988.974	135.394	2.063	0.222	153.625	81.676	407.094	1.0	134.706	13.0	-	-	-	-	127.112	-	-	-	-	1.908	-	-	-	-	2.84	-	-	-	-	134.706	-	-	-	-	-1.0	-	-	-	-	2.0	517.693	252.233	228.769	1.573	1.096	-2.817	0.056	252.837	264.856	0	0	0	0	0	0
362	992.282	932.995	245.841	0.648	2.706	407.522	28.128	102.575	3.0	97.552	-13.0	-11.0	11.0	-	-	46.156	12.116	5.577	-	-	0.819	2.585	2.633	-	-	-2.926	-0.704	-0.857	-	-	63.161	22.941	11.45	-	-	1.0	1.0	-1.0	-	-	2.0	475.593	193.746	100.322	2.397	2.576	-0.149	-0.706	287.185	188.408	0	0	0	0	0	0
363	1222.892	1212.3	36.62	2.827	-2.264	118.323	156.71	222.403	1.0	57.13	13.0	-	-	-	-	27.715	-	-	-	-	0.507	-	-	-	-	-3.105	-	-	-	-	57.13	-	-	-	-	-1.0	-	-	-	-	2.0	113.018	61.631	28.307	0.938	1.021	0.991	-0.912	78.191	34.827	0	0	0	0	0	0
364	1399.389	1399.318	58.368	1.0	1.544	69.362	105.485	649.238	1.0	37.568	13.0	-	-	-	-	33.204	-	-	-	-	2.058	-	-	-	-	-2.002	-	-	-	-	37.568	-	-	-	-	-1.0	-	-	-	-	2.0	877.818	439.352	408.712	1.626	1.56	-1.239	1.897	440.998	436.819	0	0	0	0	0	0
365	1330.454	1328.957	71.066	1.105	1.847	79.54	444.581	100.927	1.0	203.75	-13.0	-	-	-	-	48.174	-	-	-	-	0.239	-	-	-	-	0.794	-	-	-	-	203.75	-	-	-	-	1.0	-	-	-	-	2.0	266.002	93.62	25.156	2.656	2.72	-1.476	-2.754	203.002	62.999	0	0	0	0	0	0
366	889.438	853.495	25.655	2.895	-0.343	105.244	69.838	576.991	2.0	91.768	11.0	-13.0	-	-	-	31.484	2.885	-	-	-	2.768	2.594	-	-	-	0.676	2.019	-	-	-	86.227	5.542	-	-	-	-1.0	1.0	-	-	-	2.0	459.274	98.8	84.126	2.576	0.316	1.948	-1.425	184.977	274.298	0	0	0	0	0	0
367	1398.446	1398.37	224.427	2.408	2.247	335.304	138.359	279.17	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	780.632	382.248	168.455	0.77	2.281	-1.096	1.775	554.507	226.125	0	0	0	0	0	0
368	1201.598	1186.15	60.459	2.918	1.441	272.899	166.69	238.76	1.0	103.481	-11.0	-	-	-	-	102.606	-	-	-	-	1.701	-	-	-	-	2.731	-	-	-	-	103.481	-	-	-	-	1.0	-	-	-	-	2.0	595.341	234.781	101.673	0.558	2.33	-0.955	2.056	453.818	141.523	0	0	0	0	0	0
369	1238.933	1238.235	48.664	2.963	2.929	273.713	156.474	70.461	1.0	450.705	11.0	-	-	-	-	162.321	-	-	-	-	0.368	-	-	-	-	2.993	-	-	-	-	450.705	-	-	-	-	-1.0	-	-	-	-	2.0	316.348	134.367	86.73	1.649	2.602	-0.386	0.185	146.86	169.487	0	0	0	0	0	0
370	908.419	767.182	116.163	0.267	-0.41	440.492	291.207	101.837	1.0	49.6	-13.0	-	-	-	-	13.073	-	-	-	-	2.875	-	-	-	-	0.201	-	-	-	-	49.6	-	-	-	-	1.0	-	-	-	-	2.0	622.766	249.675	124.771	2.588	1.361	2.921	-0.087	494.127	128.639	0	0	0	0	0	0
371	1057.817	1002.111	9.388	3.114	0.569	336.796	138.905	156.387	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	409.87	112.227	110.159	0.757	0.468	2.403	-0.821	164.669	245.2	0	0	0	0	0	0
372	1395.095	1395.025	106.628	1.973	-2.755	115.863	117.858	338.419	1.0	23.878	13.0	-	-	-	-	23.818	-	-	-	-	1.641	-	-	-	-	-2.415	-	-	-	-	23.878	-	-	-	-	-1.0	-	-	-	-	2.0	324.807	173.568	133.671	1.467	1.358	-0.421	1.889	181.599	143.208	0	0	0	0	0	0
373	1394.576	1394.473	153.416	1.285	3.03	159.882	121.995	771.87	1.0	94.459	13.0	-	-	-	-	93.772	-	-	-	-	1.691	-	-	-	-	-0.205	-	-	-	-	94.459	-	-	-	-	-1.0	-	-	-	-	2.0	564.067	287.72	230.081	1.937	1.248	-0.251	2.817	320.19	243.878	0	0	0	0	0	0
374	1333.075	1331.825	96.208	0.716	-0.911	146.556	134.659	67.145	1.0	546.631	-13.0	-	-	-	-	262.198	-	-	-	-	2.641	-	-	-	-	1.84	-	-	-	-	546.631	-	-	-	-	1.0	-	-	-	-	2.0	427.093	146.874	49.672	0.541	0.378	-1.266	-2.307	292.087	135.006	0	0	0	0	0	0
375	1320.703	1318.418	47.537	1.854	-1.687	49.503	391.563	658.325	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	499.434	262.062	225.742	1.39	1.72	2.095	-0.92	270.773	228.661	0	0	0	0	0	0
376	1312.924	1312.747	155.357	1.523	1.107	155.533	126.243	199.258	1.0	314.412	13.0	-	-	-	-	314.236	-	-	-	-	1.537	-	-	-	-	1.246	-	-	-	-	314.412	-	-	-	-	-1.0	-	-	-	-	2.0	417.94	268.602	113.733	1.386	2.04	-1.983	1.229	289.721	128.219	0	0	0	0	0	0
377	775.165	742.171	21.696	0.234	-2.917	93.519	46.096	276.888	2.0	40.032	13.0	-11.0	-	-	-	27.789	5.495	-	-	-	2.204	1.712	-	-	-	-0.074	1.938	-	-	-	34.479	5.553	-	-	-	-1.0	1.0	-	-	-	2.0	359.629	136.396	127.882	1.035	2.441	2.779	-0.331	159.893	199.736	0	0	0	0	0	0
378	1399.817	1399.749	212.965	1.753	2.3	216.551	58.707	142.273	1.0	141.144	-11.0	-	-	-	-	134.362	-	-	-	-	1.882	-	-	-	-	1.959	-	-	-	-	141.144	-	-	-	-	1.0	-	-	-	-	2.0	368.353	295.902	49.999	1.263	1.796	-0.917	-1.314	316.262	52.091	0	0	0	0	0	0
379	1030.718	964.32	132.857	1.075	-1.335	151.063	225.843	94.313	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	327.419	193.443	63.574	2.166	0.823	1.927	-0.961	235.045	92.374	0	0	0	0	0	0
380	1396.589	1396.518	283.86	1.304	-3.024	294.26	240.843	128.197	1.0	16.16	-11.0	-	-	-	-	13.981	-	-	-	-	2.096	-	-	-	-	0.185	-	-	-	-	16.16	-	-	-	-	1.0	-	-	-	-	2.0	660.548	405.948	140.906	2.033	0.815	0.226	-2.702	464.04	196.508	0	0	0	0	0	0
381	1398.186	1398.116	121.088	2.606	0.632	237.444	127.319	98.672	1.0	133.154	11.0	-	-	-	-	19.378	-	-	-	-	0.146	-	-	-	-	1.89	-	-	-	-	133.154	-	-	-	-	-1.0	-	-	-	-	2.0	164.503	109.019	34.914	1.362	0.843	-2.584	-1.525	116.504	47.999	0	0	0	0	0	0
382	1397.794	1397.72	203.438	0.7	-3.05	315.959	49.493	106.832	1.0	140.551	-11.0	-	-	-	-	118.395	-	-	-	-	1.002	-	-	-	-	-3.127	-	-	-	-	140.551	-	-	-	-	1.0	-	-	-	-	2.0	463.637	289.071	35.168	2.386	1.87	0.019	0.431	426.576	37.061	0	0	0	0	0	0
383	975.572	874.92	96.326	0.363	-2.002	271.604	238.319	136.546	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	404.687	175.538	109.26	2.196	2.447	0.654	-3.016	231.521	173.166	0	0	0	0	0	0
384	1308.125	1305.235	106.7	0.798	-3.119	148.988	407.613	128.591	1.0	79.369	-11.0	-	-	-	-	78.607	-	-	-	-	1.71	-	-	-	-	-0.435	-	-	-	-	79.369	-	-	-	-	1.0	-	-	-	-	2.0	587.395	285.871	277.065	1.645	1.824	-0.52	2.446	287.211	300.184	0	0	0	0	0	0
385	1403.448	1403.377	112.494	0.365	-0.83	315.505	108.781	149.604	1.0	27.749	-13.0	-	-	-	-	18.364	-	-	-	-	0.723	-	-	-	-	-0.312	-	-	-	-	27.749	-	-	-	-	1.0	-	-	-	-	2.0	563.92	220.387	112.038	2.592	1.082	2.29	-1.0	435.731	128.19	0	0	0	0	0	0
386	1379.666	1379.317	25.921	2.94	0.815	129.657	465.46	140.261	1.0	7.652	11.0	-	-	-	-	5.024	-	-	-	-	0.716	-	-	-	-	2.501	-	-	-	-	7.652	-	-	-	-	-1.0	-	-	-	-	2.0	459.196	106.985	91.766	2.473	0.336	3.115	-0.238	173.576	285.62	0	0	0	0	0	0
387	1370.636	1370.535	31.473	3.088	1.612	591.398	52.944	103.346	1.0	157.076	-11.0	-	-	-	-	23.247	-	-	-	-	0.149	-	-	-	-	0.899	-	-	-	-	157.076	-	-	-	-	1.0	-	-	-	-	2.0	437.296	73.092	20.709	0.259	0.139	-1.922	1.02	287.272	150.025	0	0	0	0	0	0
388	823.814	698.402	178.944	0.582	-2.592	325.335	135.615	33.734	2.0	44.964	13.0	13.0	-	-	-	25.376	2.997	-	-	-	2.446	2.551	-	-	-	-2.481	0.362	-	-	-	39.579	5.385	-	-	-	-1.0	-1.0	-	-	-	2.0	341.183	148.287	57.807	2.57	1.759	0.479	0.782	274.343	66.841	0	0	0	0	0	0
389	631.485	447.599	129.554	2.742	1.761	333.058	118.603	93.634	1.0	29.825	11.0	-	-	-	-	29.803	-	-	-	-	1.609	-	-	-	-	-0.925	-	-	-	-	29.825	-	-	-	-	-1.0	-	-	-	-	2.0	424.578	97.235	84.471	0.3	1.617	2.837	-0.932	339.38	85.198	0	0	0	0	0	0
390	881.05	877.516	253.151	1.18	-2.669	273.818	107.713	23.941	1.0	14.031	11.0	-	-	-	-	14.0	-	-	-	-	1.636	-	-	-	-	0.067	-	-	-	-	14.031	-	-	-	-	-1.0	-	-	-	-	2.0	488.042	345.038	109.837	1.835	1.67	0.269	2.925	368.829	119.214	0	0	0	0	0	0
391	958.86	955.978	73.365	2.566	1.88	134.847	339.5	74.942	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	535.67	89.425	83.167	0.284	2.735	-0.205	-2.472	322.804	212.866	0	0	0	0	0	0
392	769.017	498.699	111.542	2.901	-0.646	467.711	61.584	118.77	1.0	31.737	-13.0	-	-	-	-	27.636	-	-	-	-	1.057	-	-	-	-	1.715	-	-	-	-	31.737	-	-	-	-	1.0	-	-	-	-	2.0	459.038	84.308	27.223	0.216	0.457	2.991	1.634	393.443	65.595	0	0	0	0	0	0
393	854.669	679.271	53.216	2.94	-0.45	265.499	334.514	115.202	1.0	123.306	-11.0	-	-	-	-	75.474	-	-	-	-	0.659	-	-	-	-	2.172	-	-	-	-	123.306	-	-	-	-	1.0	-	-	-	-	2.0	246.73	101.016	75.454	0.677	1.145	-0.942	2.568	161.734	84.996	0	0	0	0	0	0
394	1296.191	1294.124	155.228	0.752	-0.213	227.21	309.488	116.893	1.0	229.216	-13.0	-	-	-	-	103.443	-	-	-	-	0.468	-	-	-	-	-2.565	-	-	-	-	229.216	-	-	-	-	1.0	-	-	-	-	2.0	642.156	175.001	75.638	2.787	0.637	2.484	-0.235	513.682	128.474	0	0	0	0	0	0
395	1142.587	1133.763	65.776	2.364	-2.184	93.782	133.532	151.575	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	154.094	80.604	36.796	1.452	0.572	0.491	2.698	82.872	71.222	0	0	0	0	0	0
396	1332.806	1331.974	226.619	2.52	-0.295	389.34	231.559	223.499	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	428.676	135.016	107.616	1.13	0.402	2.522	-3.025	152.417	276.259	0	0	0	0	0	0
397	1295.05	1290.611	223.56	1.592	-1.793	223.608	407.651	120.168	1.0	67.59	-13.0	-	-	-	-	46.461	-	-	-	-	2.384	-	-	-	-	-2.418	-	-	-	-	67.59	-	-	-	-	1.0	-	-	-	-	2.0	747.98	469.588	249.891	1.456	1.767	1.214	-2.049	492.311	255.669	0	0	0	0	0	0
398	1168.648	1147.373	77.238	2.246	-0.849	98.948	64.61	132.841	1.0	48.397	-13.0	-	-	-	-	28.827	-	-	-	-	0.638	-	-	-	-	2.5	-	-	-	-	48.397	-	-	-	-	1.0	-	-	-	-	2.0	519.934	166.033	133.169	0.657	2.536	2.898	0.005	274.525	245.408	0	0	0	0	0	0
399	1232.267	1229.061	253.809	1.461	0.862	255.356	384.142	212.583	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	656.911	280.911	238.618	1.003	2.286	3.084	-1.067	340.284	316.627	0	0	0	0	0	0
400	1183.629	1164.821	201.759	1.076	0.9	229.279	151.25	168.291	1.0	445.628	11.0	-	-	-	-	444.59	-	-	-	-	1.639	-	-	-	-	-2.157	-	-	-	-	445.628	-	-	-	-	-1.0	-	-	-	-	2.0	445.13	324.969	73.64	1.885	1.208	0.956	-2.525	359.86	85.27	0	0	0	0	0	0
401	722.533	635.367	57.448	2.42	-0.237	87.002	69.441	340.982	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	281.409	109.244	108.313	0.754	2.011	-2.091	1.585	160.596	120.812	0	0	0	0	0	0
402	880.912	755.617	90.934	2.399	-0.538	134.512	126.889	133.942	1.0	5.707	11.0	-	-	-	-	5.26	-	-	-	-	1.173	-	-	-	-	-1.806	-	-	-	-	5.707	-	-	-	-	-1.0	-	-	-	-	2.0	180.383	50.933	46.454	0.417	1.897	2.254	2.987	129.832	50.55	0	0	0	0	0	0
403	1310.432	1307.211	117.38	1.447	-0.267	118.285	360.433	115.418	1.0	391.098	13.0	-	-	-	-	390.943	-	-	-	-	1.599	-	-	-	-	-2.08	-	-	-	-	391.098	-	-	-	-	-1.0	-	-	-	-	2.0	563.189	448.567	102.476	1.644	1.292	1.551	-0.837	450.011	113.178	0	0	0	0	0	0
404	1269.105	1262.85	98.008	2.538	-0.23	172.601	76.218	423.118	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	645.024	234.167	210.482	2.132	0.629	-2.255	1.318	281.497	363.526	0	0	0	0	0	0
405	1376.952	1376.736	92.407	2.335	2.577	128.046	56.198	405.954	1.0	20.012	-11.0	-	-	-	-	18.231	-	-	-	-	1.146	-	-	-	-	-0.963	-	-	-	-	20.012	-	-	-	-	1.0	-	-	-	-	2.0	438.577	239.512	164.154	1.194	1.658	-0.573	2.522	269.513	169.064	0	0	0	0	0	0
