i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
1369	1401.394	1401.309	28.923	2.992	1.522	194.173	90.728	1036.43	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	211.676	42.469	28.025	0.331	0.388	-0.905	2.98	134.442	77.234	0	0	0	0	0	0
1370	1403.323	1403.246	227.063	1.765	2.403	231.416	125.998	1053.038	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	255.989	128.656	108.622	1.68	1.075	-1.009	-0.418	130.254	125.735	0	0	0	0	0	0
1371	888.91	731.843	75.855	2.371	3.091	108.853	89.402	89.205	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	137.733	64.236	17.35	0.609	2.254	-0.235	0.698	112.867	24.866	0	0	0	0	0	0
1372	965.121	919.181	45.416	2.56	2.826	82.706	90.79	790.815	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	104.227	40.381	28.755	1.016	0.578	-0.99	0.752	49.374	54.853	0	0	0	0	0	0
1373	1244.295	1242.37	54.562	2.976	0.434	330.727	91.495	887.006	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	354.219	82.857	29.006	0.276	0.706	-2.612	0.709	306.607	47.612	0	0	0	0	0	0
1374	1391.657	1391.585	11.611	2.968	0.851	67.137	105.234	1280.147	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	111.319	21.086	17.978	2.188	0.218	2.973	-0.751	27.512	83.808	0	0	0	0	0	0
1375	525.755	494.269	56.32	2.826	2.668	181.201	92.052	296.646	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	205.687	62.789	29.914	0.616	0.344	0.023	-2.007	114.432	91.255	0	0	0	0	0	0
1376	1387.073	1386.976	33.322	2.88	-0.313	128.693	92.743	1154.189	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	152.171	46.55	31.069	0.467	0.771	2.099	-1.84	105.024	47.147	0	0	0	0	0	0
1377	1272.794	1265.832	86.902	0.686	-0.151	137.161	125.991	1028.305	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	178.136	75.273	59.3	2.293	2.162	2.256	-2.273	101.939	76.198	0	0	0	0	0	0
1378	1195.158	1178.3	21.725	2.976	2.591	132.012	87.109	1001.648	1.0	11.168	-11.0	-	-	-	-	7.46	-	-	-	-	0.732	-	-	-	-	-1.512	-	-	-	-	11.168	-	-	-	-	1.0	-	-	-	-	2.0	138.715	28.038	23.767	0.274	0.855	0.855	-1.588	104.762	33.952	0	0	0	0	0	0
1379	1386.288	1386.112	68.12	2.927	1.877	320.412	94.949	900.893	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	327.245	50.998	26.212	0.218	0.305	-1.603	-0.562	238.527	88.718	0	0	0	0	0	0
1380	1406.401	1406.331	102.166	2.345	2.451	142.91	88.833	1077.598	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	158.199	93.089	16.191	0.73	1.82	-0.553	-1.599	140.724	17.474	0	0	0	0	0	0
1381	1324.971	1322.585	228.356	2.479	-2.407	371.443	91.648	790.362	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	381.312	167.111	63.845	0.587	0.991	0.643	0.979	304.048	77.264	0	0	0	0	0	0
1382	1388.377	1388.283	148.526	1.352	0.28	152.166	92.821	1216.462	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	175.783	136.776	23.832	1.612	2.428	-2.716	2.438	138.548	37.235	0	0	0	0	0	0
1383	1400.859	1400.782	88.695	1.634	-2.193	88.875	88.863	1258.411	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	121.882	84.91	34.922	1.597	1.348	0.546	2.211	85.72	36.162	0	0	0	0	0	0
1384	955.017	847.853	16.391	0.189	1.451	87.273	77.79	765.01	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	134.555	43.069	39.89	1.874	2.637	-2.875	-0.124	48.188	86.366	0	0	0	0	0	0
1385	1302.616	1299.966	69.679	1.786	1.932	71.329	103.959	1150.998	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	101.432	41.582	29.069	2.121	0.62	-1.071	-1.409	49.758	51.674	0	0	0	0	0	0
1386	1401.297	1401.227	39.204	0.314	-2.442	126.866	90.269	1081.881	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	138.518	32.479	27.928	2.613	2.736	1.479	-0.257	66.974	71.544	0	0	0	0	0	0
1387	1222.582	1219.689	179.38	0.626	-1.56	306.184	87.117	862.695	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	319.793	95.359	84.745	2.15	2.714	1.497	1.677	114.9	204.893	0	0	0	0	0	0
1388	1004.71	1001.93	26.108	2.741	0.006	66.886	125.999	853.135	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	133.443	68.69	43.742	0.921	1.358	-2.898	0.384	87.237	46.206	0	0	0	0	0	0
1389	1018.817	1005.661	62.52	2.962	-0.738	350.224	96.084	153.957	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	363.643	60.043	36.884	0.237	0.368	3.014	1.202	260.144	103.499	0	0	0	0	0	0
1390	1206.646	1196.382	85.572	1.62	-0.734	85.674	172.564	997.438	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	189.761	90.389	70.875	2.024	0.974	1.58	-2.656	102.957	86.804	0	0	0	0	0	0
1391	1403.34	1403.27	16.23	1.576	2.95	16.23	87.929	1307.008	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	63.167	31.435	24.345	1.938	1.107	-1.06	1.548	34.686	28.481	0	0	0	0	0	0
1392	1370.564	1370.291	9.844	0.197	1.078	50.291	90.332	1256.139	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	92.722	37.572	28.462	2.452	1.702	-2.399	0.629	59.896	32.826	0	0	0	0	0	0
1393	1402.423	1402.349	77.289	0.569	-2.218	143.364	90.837	1219.918	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	167.263	44.866	43.529	2.752	1.828	0.425	1.439	120.226	47.037	0	0	0	0	0	0
1394	1391.249	1391.2	60.681	1.111	2.552	67.714	95.008	1087.142	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	77.967	45.717	22.475	1.883	2.169	-0.27	-1.283	48.987	28.98	0	0	0	0	0	0
1395	1375.032	1374.755	174.629	2.552	0.63	314.104	126.0	936.258	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	336.867	138.703	57.724	0.727	0.502	-2.22	3.01	216.234	120.633	0	0	0	0	0	0
1396	1222.345	1209.728	174.606	2.674	1.916	387.016	119.43	783.084	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	406.714	101.532	99.749	0.419	0.704	-0.71	-1.751	249.796	156.918	0	0	0	0	0	0
1397	1265.81	1258.751	39.021	3.016	-1.471	312.461	90.944	589.959	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	318.754	29.639	28.647	0.266	0.141	2.489	0.814	113.534	205.22	0	0	0	0	0	0
1398	754.966	402.99	148.672	2.393	-1.137	218.421	91.47	93.483	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	547.411	106.561	54.613	2.595	0.161	2.282	1.442	207.586	339.824	0	0	0	0	0	0
1399	1404.786	1404.713	76.448	1.567	1.193	76.449	18.878	1327.989	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	103.831	68.023	12.541	1.22	2.68	-1.82	-2.72	74.074	29.757	0	0	0	0	0	0
1400	1394.391	1394.321	115.933	1.246	1.994	122.347	90.737	1174.204	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	154.276	124.088	11.801	1.951	0.843	-1.219	1.15	136.648	17.627	0	0	0	0	0	0
1401	1394.991	1394.92	24.789	0.613	-0.784	43.088	16.454	1347.567	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	50.076	20.81	9.754	2.436	2.408	1.963	-2.963	34.078	15.997	0	0	0	0	0	0
1402	1398.419	1398.342	91.782	0.493	2.322	193.97	91.354	1033.956	1.0	52.988	-11.0	-	-	-	-	29.519	-	-	-	-	2.551	-	-	-	-	-1.317	-	-	-	-	52.988	-	-	-	-	1.0	-	-	-	-	2.0	154.481	48.288	34.127	2.606	2.498	-0.107	-1.358	97.211	57.27	0	0	0	0	0	0
1403	1271.767	1264.66	46.878	0.574	2.367	86.378	91.959	1117.351	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	123.815	66.614	28.891	2.272	2.084	-1.154	1.342	87.7	36.114	0	0	0	0	0	0
1404	1387.13	1387.035	152.864	2.451	-0.557	239.92	90.797	998.18	1.0	8.183	11.0	-	-	-	-	5.456	-	-	-	-	0.73	-	-	-	-	1.981	-	-	-	-	8.183	-	-	-	-	-1.0	-	-	-	-	2.0	244.12	114.726	44.687	0.729	0.725	2.831	1.993	173.756	70.364	0	0	0	0	0	0
1405	1397.774	1397.702	40.751	3.066	-0.859	538.274	90.388	561.321	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	551.385	72.575	31.836	0.181	0.222	2.299	-0.821	404.733	146.652	0	0	0	0	0	0
1406	1355.135	1354.487	38.123	1.843	-2.72	39.584	125.998	1107.967	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	57.016	19.832	19.819	0.735	2.088	0.7	0.143	32.369	24.646	0	0	0	0	0	0
1407	1362.463	1362.016	57.78	1.19	-2.476	62.244	92.879	1233.688	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	92.049	40.589	28.843	1.243	2.479	0.183	1.378	43.474	48.575	0	0	0	0	0	0
1408	1374.028	1373.593	22.352	0.441	1.296	52.394	99.477	1253.607	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	63.135	21.878	12.567	2.31	2.712	-1.27	-3.092	30.268	32.867	0	0	0	0	0	0
1409	1391.259	1391.17	35.457	0.381	-2.188	95.435	84.033	1240.617	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	121.137	38.983	32.277	2.651	2.021	0.061	2.177	85.047	36.089	0	0	0	0	0	0
1410	1381.493	1381.367	82.956	2.045	-0.698	93.239	93.057	1233.504	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	124.674	95.881	12.942	1.286	0.729	2.436	-0.753	104.053	20.621	0	0	0	0	0	0
1411	956.328	849.312	157.833	0.848	-2.803	210.525	93.109	487.1	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	219.14	93.635	66.232	2.435	1.991	0.473	0.149	145.203	73.937	0	0	0	0	0	0
1412	1169.819	1158.802	69.463	1.358	2.0	71.071	90.295	1017.675	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	90.304	61.879	23.027	1.858	1.43	-1.475	-0.068	66.325	23.979	0	0	0	0	0	0
1413	1403.327	1403.251	67.312	0.513	0.296	137.034	91.832	1160.242	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	158.097	72.711	24.228	2.514	2.239	-2.506	1.815	125.332	32.764	0	0	0	0	0	0
1414	1396.758	1396.676	57.864	0.697	-1.634	90.14	92.618	1225.294	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	98.299	39.287	26.409	2.375	2.392	1.112	2.12	59.106	39.193	0	0	0	0	0	0
1415	1399.093	1399.021	37.981	2.146	2.107	45.261	125.999	1246.952	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	92.33	59.195	25.859	1.326	1.207	-0.721	2.89	63.712	28.618	0	0	0	0	0	0
1416	1404.943	1404.87	53.478	0.604	2.362	94.13	126.011	1222.417	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	130.233	39.607	31.264	2.689	1.443	-0.161	-1.605	94.977	35.256	0	0	0	0	0	0
1417	1353.314	1352.56	37.464	0.13	-3.14	288.334	95.877	975.33	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	305.515	62.759	26.472	2.661	2.983	-0.16	2.753	137.44	168.075	0	0	0	0	0	0
1418	1399.636	1399.556	57.907	2.693	-0.106	133.423	92.508	900.857	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	138.147	38.598	21.064	0.629	0.304	2.858	-2.916	67.283	70.864	0	0	0	0	0	0
1419	1361.981	1361.538	7.361	0.145	-0.701	50.948	91.153	1242.183	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	97.71	42.054	34.713	2.288	1.948	2.373	-0.783	60.008	37.702	0	0	0	0	0	0
1420	669.213	642.84	56.634	0.209	2.641	272.374	89.084	93.517	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	278.51	48.285	29.818	2.844	2.874	0.054	-1.521	164.962	113.548	0	0	0	0	0	0
1421	1108.17	1071.373	88.565	2.513	2.133	150.521	84.395	937.739	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	191.108	80.676	40.151	1.218	0.411	-1.479	0.135	86.88	104.228	0	0	0	0	0	0
1422	1324.896	1323.593	91.89	2.2	-1.222	113.665	125.986	1138.856	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	172.848	96.157	28.081	0.811	2.287	1.623	-2.79	133.867	38.981	0	0	0	0	0	0
1423	1166.131	1153.217	115.255	0.741	2.398	170.821	90.906	916.625	1.0	5.809	-11.0	-	-	-	-	5.796	-	-	-	-	1.633	-	-	-	-	-1.134	-	-	-	-	5.809	-	-	-	-	1.0	-	-	-	-	2.0	197.432	70.439	53.93	2.567	1.881	-0.409	-1.187	133.408	64.024	0	0	0	0	0	0
1424	1368.674	1368.567	153.158	1.928	0.218	163.481	89.871	1209.881	2.0	23.879	11.0	-11.0	-	-	-	12.092	10.017	-	-	-	1.184	1.183	-	-	-	-2.883	-2.882	-	-	-	13.059	10.819	-	-	-	-1.0	1.0	-	-	-	2.0	103.01	78.537	11.642	1.172	2.291	-2.912	0.579	85.917	17.093	0	0	0	0	0	0
1425	779.99	512.931	65.043	2.966	2.375	373.131	149.007	112.204	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	384.327	70.161	26.423	0.267	0.235	-1.153	0.802	270.209	114.119	0	0	0	0	0	0
1426	970.984	934.805	108.428	0.809	1.624	149.82	91.34	721.211	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	168.771	86.935	23.221	1.949	2.816	-1.427	-1.863	95.549	73.222	0	0	0	0	0	0
1427	1402.164	1402.089	93.156	2.823	-2.328	297.055	125.998	1002.341	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	324.246	111.831	31.54	0.487	0.42	1.063	-1.26	241.903	82.343	0	0	0	0	0	0
1428	1229.551	1217.066	34.585	2.934	-1.938	167.731	91.401	683.674	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	173.065	30.944	16.878	0.275	0.301	1.713	0.098	115.405	57.66	0	0	0	0	0	0
1429	1223.536	1211.576	196.784	2.169	2.342	238.08	126.002	924.563	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	263.752	142.333	79.956	1.079	0.945	-0.448	-1.46	163.224	100.527	0	0	0	0	0	0
1430	827.318	686.295	74.822	2.824	-0.46	239.639	88.666	482.885	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	256.671	54.31	51.727	0.496	0.386	1.919	-2.789	116.666	140.005	0	0	0	0	0	0
1431	1401.342	1401.266	66.996	1.914	2.796	71.145	90.88	1266.103	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	106.019	50.281	48.828	1.22	1.458	-1.158	0.499	54.012	52.006	0	0	0	0	0	0
1432	976.351	882.283	226.189	1.979	-2.967	246.482	90.954	591.469	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	268.319	129.874	96.456	1.519	0.813	0.205	0.134	133.523	134.796	0	0	0	0	0	0
1433	1364.123	1363.341	71.193	2.965	2.595	405.918	91.692	94.229	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	414.043	58.727	28.451	0.167	0.5	-0.149	-1.475	354.032	60.011	0	0	0	0	0	0
1434	1396.797	1396.723	15.651	0.339	2.771	47.059	84.46	1298.714	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	110.851	52.543	41.299	1.824	2.211	0.288	-2.619	55.664	55.187	0	0	0	0	0	0
1435	1336.183	1334.817	36.03	2.686	-2.448	81.864	90.389	1193.946	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	110.35	41.542	30.667	0.911	0.639	1.495	-0.643	54.125	56.226	0	0	0	0	0	0
1436	1403.733	1403.662	51.796	2.322	1.786	70.87	91.736	1266.924	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	100.983	54.777	20.654	1.301	0.556	-0.97	-2.876	60.141	40.842	0	0	0	0	0	0
1437	1394.361	1394.286	41.268	2.871	1.609	154.595	88.062	1180.114	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	178.749	59.901	19.046	0.41	1.047	-1.612	1.357	155.522	23.227	0	0	0	0	0	0
1438	1403.702	1403.626	11.23	0.842	-3.044	15.06	91.636	1295.496	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	53.648	21.476	13.031	2.414	0.746	-0.427	2.269	33.47	20.178	0	0	0	0	0	0
1439	1330.998	1329.304	7.822	0.143	2.856	54.737	91.223	1196.545	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	69.488	19.944	15.711	2.667	2.344	-1.108	1.659	46.862	22.626	0	0	0	0	0	0
1440	1154.426	1146.457	60.908	1.938	-0.652	65.258	93.273	1009.398	1.0	6.059	11.0	-	-	-	-	5.896	-	-	-	-	1.339	-	-	-	-	3.135	-	-	-	-	6.059	-	-	-	-	-1.0	-	-	-	-	2.0	93.667	50.042	37.043	1.401	1.189	-3.14	1.527	51.523	42.144	0	0	0	0	0	0
1441	1361.826	1361.423	20.307	2.901	-1.783	85.235	91.746	1106.849	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	102.589	33.808	18.761	0.443	1.021	1.861	-0.732	80.155	22.433	0	0	0	0	0	0
1442	1323.113	1321.723	46.239	0.593	-3.095	82.722	90.766	1201.071	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	128.239	71.699	31.918	2.139	2.19	0.382	-2.261	85.637	42.602	0	0	0	0	0	0
1443	1374.746	1374.627	162.578	1.949	-0.027	174.937	88.904	1065.652	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	189.865	111.409	58.797	1.396	0.918	2.899	-2.751	113.541	76.324	0	0	0	0	0	0
1444	1026.499	955.039	88.162	0.478	-3.042	191.837	90.11	721.489	1.0	6.972	-11.0	-	-	-	-	3.803	-	-	-	-	2.564	-	-	-	-	-0.598	-	-	-	-	6.972	-	-	-	-	1.0	-	-	-	-	2.0	203.699	58.456	47.091	2.54	2.637	-0.415	0.757	105.701	97.998	0	0	0	0	0	0
1445	1384.861	1384.717	40.208	2.737	-0.93	102.203	93.973	1176.667	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	122.731	38.458	27.531	0.504	0.848	2.925	1.057	82.663	40.068	0	0	0	0	0	0
1446	1402.144	1402.069	45.2	0.569	-3.101	83.956	90.568	1281.061	1.0	8.186	-11.0	-	-	-	-	6.306	-	-	-	-	0.879	-	-	-	-	-0.09	-	-	-	-	8.186	-	-	-	-	1.0	-	-	-	-	2.0	104.201	36.609	8.162	2.719	0.984	-0.146	1.238	93.505	10.696	0	0	0	0	0	0
1447	1402.545	1402.467	37.572	3.013	2.195	293.184	124.899	369.338	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	305.844	51.892	25.519	0.349	0.171	-1.429	0.959	153.855	151.989	0	0	0	0	0	0
1448	1406.615	1406.545	62.139	1.364	1.762	63.494	91.089	1220.782	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	75.066	35.748	29.95	2.107	1.303	-1.078	-1.742	42.573	32.493	0	0	0	0	0	0
1449	1405.22	1405.149	19.929	0.139	-2.197	144.021	126.0	1124.207	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	172.153	37.48	21.111	1.973	2.976	1.378	-1.357	42.699	129.454	0	0	0	0	0	0
1450	1224.043	1210.171	127.949	1.819	-2.096	131.992	125.999	987.981	1.0	5.717	11.0	-	-	-	-	5.148	-	-	-	-	1.122	-	-	-	-	1.729	-	-	-	-	5.717	-	-	-	-	-1.0	-	-	-	-	2.0	174.353	94.949	63.49	1.189	1.661	1.543	0.252	106.405	67.947	0	0	0	0	0	0
1451	1387.459	1387.266	58.043	2.267	0.93	75.629	87.579	1245.132	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	94.537	54.367	22.484	0.948	1.174	-1.814	2.861	68.781	25.757	0	0	0	0	0	0
1452	1387.964	1387.862	123.078	2.41	-0.409	184.208	90.774	1130.02	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	206.715	129.324	19.023	0.863	0.625	2.876	0.9	171.786	34.929	0	0	0	0	0	0
1453	1313.958	1312.593	54.2	0.283	-2.841	193.846	91.533	984.442	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	208.198	43.925	22.851	2.46	2.97	-0.121	1.205	73.934	134.264	0	0	0	0	0	0
1454	1149.857	1122.756	124.907	1.636	2.796	125.176	93.042	903.596	1.0	7.443	11.0	-	-	-	-	7.435	-	-	-	-	1.53	-	-	-	-	-1.172	-	-	-	-	7.443	-	-	-	-	-1.0	-	-	-	-	2.0	138.362	102.741	30.525	1.474	1.629	-0.16	-1.015	105.903	32.459	0	0	0	0	0	0
