i	beam_e	beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	
1332	1385.063	1384.869	51.244	1.21	1.288	54.765	567.992	483.221	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	208.155	26.081	25.919	0.282	2.909	-1.683	-2.025	94.157	113.998	0	0	
1333	1143.182	1131.463	31.184	1.324	-1.157	32.161	512.085	508.431	1.0	9.913	11.0	-	-	-	-	6.532	-	-	-	-	2.422	-	-	-	-	0.77	-	-	-	-	9.913	-	-	-	-	-1.0	-	-	-	-	2.0	265.54	68.306	65.24	0.564	2.629	-3.058	0.552	128.285	137.255	0	0	
1334	1336.651	1335.502	44.68	0.279	2.462	162.127	727.178	116.052	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	239.517	35.131	22.052	2.96	0.558	-1.186	0.205	194.56	44.956	0	0	
1335	1379.683	1379.291	221.357	1.534	0.199	221.504	375.356	970.009	1.0	6.624	11.0	-	-	-	-	6.618	-	-	-	-	1.534	-	-	-	-	-2.901	-	-	-	-	6.624	-	-	-	-	-1.0	-	-	-	-	2.0	566.331	388.35	169.575	1.621	1.502	-3.043	-0.033	393.248	173.083	0	0	
1336	1235.85	1234.284	32.698	3.038	3.029	317.367	107.255	795.755	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	323.628	44.469	12.196	0.181	0.166	-0.028	-2.944	248.556	75.072	0	0	
1337	877.39	700.02	31.111	2.149	-0.149	37.14	173.816	216.418	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	55.666	25.396	21.104	1.463	0.878	-2.551	2.047	25.9	29.766	0	0	
1338	1339.549	1338.314	52.872	2.532	2.221	92.368	847.01	255.476	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	652.774	53.79	50.736	0.149	2.964	-1.912	0.17	365.166	287.607	0	0	
1339	867.454	681.298	63.303	2.976	0.27	384.128	195.759	230.636	1.0	5.244	11.0	-	-	-	-	4.868	-	-	-	-	1.19	-	-	-	-	0.328	-	-	-	-	5.244	-	-	-	-	-1.0	-	-	-	-	2.0	595.088	241.288	179.232	0.681	1.145	-2.701	0.501	389.707	205.381	0	0	
1340	1263.811	1263.176	59.516	2.519	1.304	102.006	455.32	673.445	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	329.546	42.567	26.904	0.211	2.913	-1.419	-2.535	208.888	120.657	0	0	
1341	1149.238	1120.9	29.829	2.391	0.947	43.719	803.619	266.488	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	435.155	29.433	29.285	2.995	0.126	3.055	-1.153	201.952	233.203	0	0	
1342	1133.96	1103.523	19.655	3.093	-1.271	404.681	289.395	464.166	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	414.951	37.078	35.016	0.18	0.173	3.066	0.473	207.999	206.953	0	0	
1343	1291.152	1286.233	34.721	2.848	-1.968	120.067	37.142	573.232	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	156.394	43.667	10.923	0.328	2.455	1.012	-2.664	137.726	18.668	0	0	
1344	1394.856	1394.78	34.007	0.308	1.584	112.035	1143.868	81.699	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	353.368	54.954	24.736	2.901	0.208	-1.863	0.853	231.338	122.03	0	0	
1345	1319.084	1316.91	50.059	2.458	0.137	79.295	623.42	567.755	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	559.736	191.368	141.378	0.651	2.501	-2.96	0.198	318.796	240.939	0	0	
1346	1208.183	1195.052	200.921	2.782	0.438	570.987	692.993	161.348	1.0	159.957	11.0	-	-	-	-	63.169	-	-	-	-	0.406	-	-	-	-	-2.679	-	-	-	-	159.957	-	-	-	-	-1.0	-	-	-	-	2.0	861.812	193.67	179.327	0.417	2.646	-2.669	0.51	478.257	383.556	0	0	
1347	1396.71	1396.639	25.424	0.178	-0.052	143.586	723.196	384.292	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	210.837	32.511	9.738	2.956	0.301	2.857	-0.931	177.307	33.53	0	0	
1348	1400.491	1400.403	42.326	1.537	-0.364	42.351	351.897	366.008	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1230.945	554.576	516.752	2.059	1.055	2.33	-0.847	633.581	597.364	0	0	
1349	1403.468	1403.392	51.686	0.892	-1.446	66.425	521.696	505.909	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	191.098	31.099	21.867	2.868	0.306	1.512	1.959	116.3	74.799	0	0	
1350	1044.31	979.85	198.055	0.604	2.091	348.659	347.514	208.068	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	795.046	393.182	198.781	1.45	2.606	-1.187	1.819	403.628	391.418	0	0	
1351	972.621	926.999	24.94	2.936	-2.206	122.433	93.474	583.338	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	389.03	42.158	26.468	0.168	2.94	0.305	2.858	254.847	134.184	0	0	
1352	1363.6	1362.9	12.391	0.376	0.719	33.768	676.685	640.478	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	502.977	64.332	55.471	2.896	0.242	-1.719	1.568	267.14	235.838	0	0	
1353	1287.915	1285.761	109.507	1.222	2.008	116.538	285.496	700.008	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1098.831	154.536	100.024	2.867	0.195	-0.432	-2.79	574.635	524.196	0	0	
1354	1398.898	1398.826	29.886	2.762	-2.916	80.749	595.937	490.463	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	733.568	97.568	83.048	0.243	2.886	-0.698	2.152	404.842	328.726	0	0	
1355	1065.511	1061.452	40.943	2.915	-2.734	181.856	660.403	263.967	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	636.103	83.215	63.889	0.21	2.852	-0.439	2.203	410.927	225.177	0	0	
1356	1401.138	1401.067	17.749	0.045	0.72	394.92	777.819	482.724	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	403.162	34.286	21.714	3.013	2.976	-1.843	1.762	270.367	132.795	0	0	
1357	1286.592	1281.305	138.041	1.619	0.937	138.2	811.826	229.365	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	854.684	461.547	323.538	1.882	1.124	-2.223	0.911	490.191	364.492	0	0	
1358	916.37	858.004	67.012	2.531	-2.746	116.944	255.66	309.531	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	513.386	143.888	78.002	2.448	0.282	0.261	-2.996	228.352	285.034	0	0	
1359	1240.722	1234.02	36.521	0.188	-2.755	195.458	288.368	639.599	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	994.263	117.186	87.053	2.941	0.222	0.892	-2.045	593.097	401.166	0	0	
1360	935.612	811.903	44.495	2.783	-0.805	126.923	464.511	338.437	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	350.974	46.502	29.59	0.199	2.882	2.997	1.032	235.737	115.236	0	0	
1361	474.265	205.382	78.075	0.236	0.373	333.911	18.018	71.481	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	714.327	192.918	115.956	2.759	0.643	-2.638	0.592	517.736	196.591	0	0	
1362	1262.977	1262.264	15.76	2.979	0.87	97.604	203.579	856.418	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	289.953	35.742	33.001	0.19	2.787	2.839	-0.759	189.572	100.381	0	0	
1363	1122.111	1088.073	15.183	0.369	-2.851	42.066	333.718	717.093	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	304.324	41.528	31.997	2.896	0.248	1.03	-1.786	172.413	131.91	0	0	
1364	1350.808	1350.124	27.932	0.126	-0.061	222.171	188.181	908.245	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	385.773	44.777	16.876	2.992	0.216	3.051	-0.139	305.518	80.255	0	0	
1365	1372.229	1371.846	43.272	1.938	-1.731	46.356	406.49	667.374	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	214.786	24.365	19.397	2.891	0.172	1.277	1.579	99.495	115.291	0	0	
1366	960.41	853.051	168.306	2.151	-2.94	201.185	101.943	750.485	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	483.632	273.177	104.872	1.777	0.56	0.203	-2.936	284.082	199.55	0	0	
1367	1273.317	1267.24	28.836	3.087	0.707	531.129	465.556	624.637	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	543.21	50.014	39.284	0.148	0.198	-1.533	2.222	341.077	202.133	0	0	
1368	1237.778	1227.706	12.779	0.196	0.577	65.473	1011.428	197.781	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	177.767	31.01	18.742	2.88	0.349	-2.346	0.945	121.281	56.486	0	0	
1369	1398.533	1398.46	22.903	0.752	-0.983	33.513	815.106	493.092	1.0	116.231	-13.0	-	-	-	-	97.093	-	-	-	-	2.153	-	-	-	-	2.253	-	-	-	-	116.231	-	-	-	-	1.0	-	-	-	-	2.0	308.183	105.325	39.048	0.592	2.796	-1.228	0.996	191.53	116.652	0	0	
1370	1401.057	1400.977	32.979	0.289	1.96	115.824	485.935	306.269	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	118.149	26.002	8.732	2.727	2.975	-1.361	-0.621	65.046	53.103	0	0	
1371	1370.442	1370.16	19.012	0.491	-1.108	40.351	699.018	388.777	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1174.64	171.517	152.812	2.853	0.275	1.864	-1.299	607.38	567.261	0	0	
1372	1034.626	966.711	10.882	0.047	-3.09	230.652	388.978	133.686	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	235.598	20.034	18.592	3.011	2.908	1.212	-1.363	154.987	80.611	0	0	
1373	1156.909	1144.234	67.402	2.447	2.437	105.292	273.602	844.831	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	268.169	46.819	20.718	0.275	2.903	-0.746	-0.609	176.479	91.69	0	0	
1374	830.832	808.695	37.694	0.515	2.795	76.56	308.673	471.27	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	389.892	63.342	33.804	0.395	2.988	0.108	-2.522	166.733	223.16	0	0	
1375	1197.721	1183.621	39.449	3.026	1.796	341.315	375.208	590.455	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	350.796	38.751	32.276	0.272	0.16	-2.197	-0.22	146.42	204.376	0	0	
1376	333.461	299.625	34.935	0.578	1.537	63.937	16.828	80.097	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	187.073	67.458	32.943	0.99	2.817	-1.713	1.314	83.46	103.613	0	0	
1377	1397.608	1397.535	40.547	2.349	-1.398	56.941	788.893	458.826	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	544.146	172.326	133.671	0.623	2.552	2.012	-1.049	299.356	244.79	0	0	
1378	1397.119	1397.046	55.778	1.28	1.214	58.219	637.332	447.339	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	246.541	28.683	28.399	2.919	0.252	-2.141	-1.712	132.091	114.451	0	0	
1379	1395.873	1395.798	6.884	3.093	-1.888	141.304	411.833	540.295	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	147.029	19.174	12.927	0.218	0.233	1.604	-1.354	88.898	58.131	0	0	
1380	1402.372	1402.301	6.999	1.294	-1.472	7.277	1035.863	204.877	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	61.205	13.956	9.408	2.677	0.349	2.322	-0.351	32.236	28.97	0	0	
1381	1346.332	1345.324	5.544	1.919	0.861	5.898	481.156	837.465	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	271.843	30.493	25.281	2.912	0.189	-2.596	0.477	135.388	136.455	0	0	
1382	984.094	968.872	41.005	2.925	1.887	190.438	133.869	132.478	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	464.274	60.775	19.851	0.187	2.995	-1.29	1.777	327.534	136.74	0	0	
1383	788.44	573.155	15.958	3.093	-3.002	330.265	218.603	153.833	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	509.902	121.051	110.443	1.808	0.298	0.932	-2.106	127.011	382.89	0	0	
1384	444.388	433.756	19.2	2.849	0.628	66.541	190.242	122.542	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	178.281	40.537	33.254	2.403	0.298	-1.564	2.066	61.2	117.081	0	0	
1385	1403.605	1403.53	45.942	0.9	-2.163	58.646	598.997	564.332	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	648.735	275.947	234.146	2.223	0.931	0.587	-2.63	350.326	298.409	0	0	
1386	1169.443	1147.772	43.424	0.12	0.995	362.83	816.748	194.413	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	368.94	46.988	21.995	2.93	2.987	-2.632	-0.661	224.718	144.222	0	0	
1387	1145.014	1136.593	41.454	0.113	-0.1	368.855	419.213	709.599	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	800.244	121.368	80.805	2.93	0.388	-3.072	0.155	584.883	215.361	0	0	
1388	924.747	794.085	13.074	0.029	-1.207	447.928	375.794	252.688	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	834.999	132.691	121.736	0.696	2.944	2.484	-0.601	208.438	626.56	0	0	
1389	640.662	635.891	11.259	0.048	0.03	232.945	476.76	138.098	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	247.873	33.764	23.904	2.693	2.996	-2.695	0.638	82.994	164.878	0	0	
1390	769.347	523.016	19.853	0.073	0.381	271.737	202.036	213.366	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	422.266	78.033	60.646	1.005	2.955	3.084	-0.197	94.154	328.111	0	0	
1391	1398.625	1398.554	5.131	3.1	-3.085	123.856	466.251	647.816	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	954.84	84.593	79.529	2.936	0.149	0.213	-2.919	415.555	539.285	0	0	
1392	1378.328	1378.161	99.81	0.923	0.174	125.198	497.055	722.672	2.0	22.451	11.0	-11.0	-	-	-	8.285	5.595	-	-	-	0.755	2.571	-	-	-	0.662	-2.626	-	-	-	12.095	10.356	-	-	-	-1.0	1.0	-	-	-	2.0	591.394	294.609	111.092	2.358	0.733	-2.696	0.52	420.566	170.828	0	0	
1393	1068.187	1014.951	17.182	3.09	2.628	333.546	737.475	260.694	1.0	127.458	11.0	-	-	-	-	28.656	-	-	-	-	0.227	-	-	-	-	-1.273	-	-	-	-	127.458	-	-	-	-	-1.0	-	-	-	-	2.0	644.317	145.099	116.687	2.521	0.305	1.532	-1.586	251.098	393.219	0	0	
1394	711.547	711.193	39.367	2.406	-1.98	58.648	282.07	395.89	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	358.874	113.881	71.024	0.596	2.608	1.214	-1.879	213.056	145.819	0	0	
1395	1376.673	1376.425	85.903	1.955	2.132	92.672	223.897	1029.907	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	993.272	431.97	347.366	0.936	2.255	-1.166	1.937	540.049	453.223	0	0	
1396	1067.421	1066.278	24.001	1.736	2.356	24.334	314.027	321.63	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	660.366	147.792	123.833	0.46	2.744	-0.84	2.291	334.181	326.185	0	0	
1397	1240.271	1229.3	27.536	0.133	2.374	208.319	857.967	232.402	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	212.035	18.772	13.704	2.958	3.012	-1.236	-0.103	105.946	106.089	0	0	
1398	633.028	224.483	33.018	3.029	2.307	292.656	34.005	132.324	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	314.321	64.074	42.705	0.357	0.344	-1.483	1.173	184.585	129.736	0	0	
1399	1386.405	1386.327	102.124	0.447	-2.924	236.226	557.393	645.794	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	690.282	198.375	96.254	2.695	0.446	0.212	-2.937	462.861	227.421	0	0	
1400	948.113	831.468	31.494	2.661	-2.844	68.114	145.355	520.924	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	403.144	106.553	76.54	2.51	0.355	0.557	-2.479	182.312	220.832	0	0	
1401	1390.017	1389.886	74.442	0.548	-0.672	142.93	921.657	193.659	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	737.105	222.206	147.799	2.604	0.532	2.495	-0.634	438.405	298.699	0	0	
1402	714.052	211.968	21.989	3.054	1.174	251.702	50.93	105.164	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	259.491	34.684	15.576	0.307	0.11	-1.639	1.975	115.991	143.5	0	0	
1403	774.617	591.871	49.814	2.774	1.835	138.688	316.423	84.591	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	331.751	40.517	31.985	0.18	2.812	-2.002	-0.36	232.5	99.251	0	0	
1404	742.912	741.943	19.394	0.224	-0.891	87.312	83.842	367.763	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	409.569	32.411	30.056	3.009	0.188	1.109	-2.66	246.083	163.486	0	0	
1405	1405.275	1405.205	104.067	0.895	-1.157	133.387	511.62	359.459	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	289.376	186.123	82.21	1.736	2.138	1.948	-1.239	190.242	99.134	0	0	
1406	738.753	336.486	67.971	0.116	0.478	584.805	64.397	231.696	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	610.493	93.661	35.425	2.971	2.358	-2.356	1.404	559.732	50.761	0	0	
1407	465.369	408.296	45.953	1.299	-2.456	47.703	69.99	105.089	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	237.205	74.575	29.482	0.671	2.872	0.565	-2.765	124.509	112.696	0	0	
1408	959.677	878.372	28.895	0.202	-1.745	144.11	263.808	352.615	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	514.901	114.183	85.317	0.628	2.863	1.358	-1.796	203.374	311.527	0	0	
1409	595.079	583.839	30.5	1.501	-0.648	30.575	266.046	237.396	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	284.612	65.339	34.846	2.684	0.261	2.509	-0.618	148.549	136.063	0	0	
1410	1332.401	1330.96	4.421	3.129	1.526	341.746	355.969	967.042	1.0	23.9	11.0	-	-	-	-	3.86	-	-	-	-	0.162	-	-	-	-	-3.109	-	-	-	-	23.9	-	-	-	-	-1.0	-	-	-	-	2.0	347.228	24.786	23.286	0.148	0.132	-0.476	2.839	169.194	178.033	0	0	
1411	1396.906	1396.835	38.377	1.196	-0.033	41.237	744.567	644.449	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	469.484	34.4	31.265	0.153	3.011	2.227	-2.16	229.062	240.422	0	0	
1412	1100.1	1058.654	59.315	2.92	-3.067	269.285	351.904	561.768	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	405.048	40.656	25.568	0.123	2.777	-0.284	0.665	332.468	72.58	0	0	
1413	1403.967	1403.896	39.931	0.183	2.814	219.827	168.781	1049.738	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	522.54	60.789	32.366	2.976	0.216	0.18	-2.318	370.132	152.409	0	0	
1414	826.906	805.25	136.977	0.256	3.124	540.24	309.879	460.246	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	595.959	194.43	77.626	2.586	2.786	0.304	-2.247	370.295	225.664	0	0	
1415	1015.86	941.498	5.53	0.042	0.755	130.654	476.019	271.703	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	353.826	102.098	100.851	2.66	1.0	-1.07	2.125	223.927	129.899	0	0	
1416	656.998	569.115	24.704	2.845	-1.813	84.602	97.528	158.609	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	289.094	25.224	24.658	0.138	2.9	2.361	0.256	184.501	104.593	0	0	
1417	1350.463	1349.337	41.599	2.734	2.983	104.904	439.685	279.618	1.0	77.264	-13.0	-	-	-	-	15.486	-	-	-	-	0.202	-	-	-	-	-0.672	-	-	-	-	77.264	-	-	-	-	1.0	-	-	-	-	2.0	998.9	106.109	73.67	0.194	2.977	-0.701	2.145	550.191	448.709	0	0	
1418	1392.878	1392.776	29.641	1.844	3.056	30.785	437.821	431.435	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	173.173	34.283	27.497	2.711	0.32	-0.964	1.199	83.252	89.921	0	0	
1419	1286.446	1281.078	43.064	3.059	1.775	523.792	611.34	478.559	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	583.529	118.899	77.049	0.251	0.929	-1.176	2.071	486.068	97.46	0	0	
1420	1377.893	1377.638	61.373	0.409	-0.63	154.165	882.637	471.758	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	441.22	64.29	27.407	2.92	0.188	2.948	1.055	293.695	147.525	0	0	
1421	1066.843	1066.474	45.625	0.567	-1.29	84.92	570.945	486.112	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	394.95	41.066	28.301	2.964	0.178	1.194	2.941	233.223	161.726	0	0	
