i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
913	689.859	89.41	11.198	3.116	2.914	438.97	89.41	0.054	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	448.906	33.224	33.207	0.152	0.149	-1.628	1.175	223.891	225.015	0	0	0	0	0	0
914	703.465	90.487	95.778	2.998	-1.325	668.647	90.487	0.694	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	768.508	114.433	19.349	0.16	2.74	1.866	-1.03	717.606	50.902	0	0	0	0	0	0
915	360.938	91.314	10.899	3.088	2.9	202.291	91.314	0.224	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	219.789	31.973	29.01	0.416	0.22	0.885	-1.91	84.397	135.392	0	0	0	0	0	0
916	879.024	707.585	93.388	0.307	2.687	309.083	707.585	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	434.97	184.617	91.382	2.564	1.694	-0.415	2.768	339.913	95.057	0	0	0	0	0	0
917	700.406	89.379	28.31	3.014	-1.07	221.915	89.379	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	229.097	39.246	10.937	0.233	0.196	2.067	-1.086	172.086	57.011	0	0	0	0	0	0
918	700.284	93.982	26.824	1.3	3.025	27.835	93.982	0.736	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	49.402	22.907	9.778	2.232	0.755	-0.48	0.867	33.867	15.535	0	0	0	0	0	0
919	215.546	90.216	18.306	0.134	-0.48	136.524	90.216	128.41	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	141.162	20.386	8.955	2.923	2.938	3.116	1.089	96.008	45.154	0	0	0	0	0	0
920	657.949	87.565	19.362	2.526	2.715	33.539	87.565	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	46.35	19.528	11.867	0.806	0.942	-1.047	0.848	30.159	16.19	0	0	0	0	0	0
921	219.691	94.076	6.714	0.038	3.119	175.897	94.076	1.128	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	200.006	43.924	37.239	2.823	2.422	-0.108	3.019	143.114	56.892	0	0	0	0	0	0
922	100.846	90.925	13.371	2.332	1.82	18.462	90.925	629.361	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	37.45	20.164	12.328	1.027	1.528	-0.685	-3.125	24.724	12.726	0	0	0	0	0	0
923	371.733	97.954	16.983	3.084	-2.109	295.762	97.954	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	313.712	49.018	32.128	0.512	0.153	1.117	-1.98	102.841	210.872	0	0	0	0	0	0
924	617.885	91.429	37.816	0.377	-1.704	102.812	91.429	0.022	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	121.16	30.602	8.595	2.853	0.852	1.575	0.928	108.99	12.17	0	0	0	0	0	0
925	750.922	374.58	68.677	2.997	1.859	476.551	374.58	0.037	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	518.781	112.232	44.819	0.245	1.119	-1.403	1.554	468.839	49.942	0	0	0	0	0	0
926	619.601	34.23	8.443	1.164	-2.007	9.193	34.23	0.01	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	18.1	6.631	5.311	2.439	0.902	0.455	2.038	10.761	7.339	0	0	0	0	0	0
927	1399.07	1398.995	16.017	2.272	2.594	20.965	1398.995	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	629.787	310.676	294.684	1.302	1.811	-0.493	2.652	324.512	305.274	0	0	0	0	0	0
928	1281.754	1276.713	223.641	1.568	-2.148	223.641	1276.713	21.682	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	680.201	437.506	213.87	1.383	1.944	0.998	-2.139	447.01	233.191	0	0	0	0	0	0
929	700.198	90.851	25.2	2.914	-0.425	111.603	90.851	-0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	135.071	31.267	8.807	0.261	2.339	2.944	0.506	121.885	13.186	0	0	0	0	0	0
930	1396.099	1396.017	435.781	1.157	-1.811	475.993	1396.017	0.005	1.0	15.899	-11.0	-	-	-	-	14.56	-	-	-	-	1.984	-	-	-	-	1.456	-	-	-	-	15.899	-	-	-	-	1.0	-	-	-	-	2.0	727.053	528.492	117.001	2.003	1.107	1.426	-1.349	593.622	133.431	0	0	0	0	0	0
931	701.018	90.46	6.265	2.86	-3.047	22.529	90.46	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	28.548	8.645	6.622	0.889	0.425	0.961	-1.375	11.734	16.814	0	0	0	0	0	0
932	469.135	332.846	135.729	0.219	1.74	625.952	332.846	843.532	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	672.944	154.657	113.926	2.68	2.779	-0.606	-2.728	348.796	324.148	0	0	0	0	0	0
933	611.781	90.863	18.62	2.228	-2.972	23.528	90.863	196.183	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	38.303	10.453	8.868	2.165	0.392	0.418	-0.124	14.282	24.021	0	0	0	0	0	0
934	702.19	91.112	26.971	2.722	-1.065	66.209	91.112	0.308	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	103.023	34.666	9.626	0.437	2.531	2.266	-0.319	84.542	18.481	0	0	0	0	0	0
935	1291.689	1291.235	40.498	1.312	2.497	41.893	1291.235	0.003	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	534.225	266.686	226.237	1.234	2.002	-0.69	2.443	283.653	250.572	0	0	0	0	0	0
936	195.139	90.405	20.761	1.504	-2.305	20.808	90.405	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	36.156	12.429	8.678	2.403	0.616	0.685	1.054	19.84	16.316	0	0	0	0	0	0
937	498.001	213.439	5.843	0.016	1.282	361.682	213.439	0.004	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	400.599	62.124	56.355	2.953	2.143	-2.012	1.113	332.018	68.582	0	0	0	0	0	0
938	697.821	10.161	5.867	3.029	-2.803	52.06	10.161	96.626	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	63.108	16.322	11.696	0.573	0.417	0.881	-1.999	33.098	30.01	0	0	0	0	0	0
939	287.696	90.6	18.091	3.06	-2.658	221.21	90.6	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	231.974	39.229	21.167	0.221	0.432	0.526	-2.58	180.856	51.118	0	0	0	0	0	0
940	611.72	90.754	24.327	0.818	1.401	33.325	90.754	0.856	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	52.27	22.628	7.915	2.513	0.76	-2.072	-0.549	39.484	12.786	0	0	0	0	0	0
941	288.691	88.861	11.25	3.09	-0.228	218.03	88.861	0.098	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	229.889	39.018	27.782	0.244	0.425	2.955	-0.169	161.587	68.302	0	0	0	0	0	0
942	706.072	157.503	48.965	0.345	-0.933	144.727	157.503	8.667	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	478.278	101.956	59.953	2.805	0.369	1.809	-1.656	311.114	167.164	0	0	0	0	0	0
943	697.362	90.365	21.606	1.919	-1.107	22.983	90.365	0.179	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	50.918	14.621	9.037	0.543	2.638	1.711	2.576	31.258	19.661	0	0	0	0	0	0
944	497.615	89.682	7.151	3.123	-0.212	383.602	89.682	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	392.322	40.883	33.837	0.209	0.175	3.086	-0.023	197.349	194.973	0	0	0	0	0	0
945	509.276	91.274	32.208	0.436	0.504	76.204	91.274	0.008	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	91.849	35.363	9.806	2.667	1.588	-2.913	-0.88	81.238	10.611	0	0	0	0	0	0
946	655.739	91.552	55.212	0.124	-0.217	447.254	91.552	100.211	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	964.231	98.205	68.309	3.001	0.265	2.187	-1.529	702.43	261.801	0	0	0	0	0	0
947	1194.439	1175.87	218.201	0.689	0.44	343.298	1175.87	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	783.658	425.969	207.879	2.263	1.171	-2.723	0.395	555.887	227.77	0	0	0	0	0	0
948	701.167	93.669	4.711	2.714	-1.582	11.372	93.669	0.528	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	46.726	13.996	10.213	0.553	2.449	1.03	-2.347	29.297	17.429	0	0	0	0	0	0
949	865.717	821.51	16.87	2.911	2.15	73.894	821.51	0.148	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	205.022	87.866	73.696	0.767	1.825	-0.472	2.783	128.681	76.341	0	0	0	0	0	0
950	702.775	91.128	32.731	0.128	0.638	257.054	91.128	9.244	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	262.756	42.36	9.73	2.919	2.999	-2.466	0.803	193.746	69.01	0	0	0	0	0	0
951	703.343	97.559	9.116	3.124	-2.152	525.258	97.559	-0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	532.645	41.241	32.456	0.13	0.153	0.75	-2.458	319.242	213.403	0	0	0	0	0	0
952	156.713	92.061	2.946	0.027	-2.035	109.756	92.061	100.149	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	136.693	32.797	31.253	2.802	2.065	2.087	-0.976	100.035	36.659	0	0	0	0	0	0
953	127.107	93.546	5.226	0.037	-2.763	139.965	93.546	0.412	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	178.254	37.786	34.248	1.888	2.879	-0.396	2.638	42.347	135.907	0	0	0	0	0	0
954	1359.746	1359.251	45.705	2.462	-1.302	72.752	1359.251	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1022.5	430.536	385.026	0.94	2.161	1.753	-1.399	533.896	488.605	0	0	0	0	0	0
955	1250.524	1245.517	5.389	0.072	-1.049	74.81	1245.517	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	525.337	244.074	238.992	1.982	1.438	2.429	-0.706	280.072	245.265	0	0	0	0	0	0
956	227.934	91.023	9.917	0.28	-0.207	35.849	91.023	0.02	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	52.519	18.59	15.554	2.049	2.582	-2.358	1.346	21.52	30.998	0	0	0	0	0	0
957	98.767	91.959	9.167	3.088	-1.118	171.587	91.959	0.177	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	233.095	42.941	39.007	0.227	1.929	0.996	-2.349	191.114	41.982	0	0	0	0	0	0
958	113.641	88.535	6.116	3.041	0.602	60.993	88.535	914.837	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	94.926	32.212	26.97	0.528	1.37	-2.049	1.199	65.123	29.803	0	0	0	0	0	0
959	700.394	85.468	30.424	0.143	1.109	213.398	85.468	0.002	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	219.028	39.349	9.472	2.911	2.929	-1.941	1.499	172.526	46.502	0	0	0	0	0	0
960	699.874	90.866	21.364	2.903	2.948	90.413	90.866	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	96.908	17.584	13.249	0.51	0.231	-0.861	0.771	36.772	60.135	0	0	0	0	0	0
961	217.409	90.309	12.925	3.083	1.176	220.258	90.309	447.237	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	250.112	53.248	44.34	0.364	0.505	-2.684	0.265	154.929	95.182	0	0	0	0	0	0
962	182.455	127.368	18.298	2.99	0.346	121.0	127.368	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	170.172	53.626	53.561	0.541	1.055	-1.4	2.085	107.461	62.711	0	0	0	0	0	0
963	704.24	91.322	34.121	2.975	1.079	205.43	91.322	64.902	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	208.878	34.898	5.503	0.209	0.143	-1.905	2.587	170.302	38.577	0	0	0	0	0	0
964	963.352	857.599	41.143	0.274	-0.444	151.993	857.599	0.003	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	416.541	171.997	132.719	1.342	2.523	2.962	-0.098	183.16	233.381	0	0	0	0	0	0
965	521.752	94.652	21.143	0.082	-2.674	258.903	94.652	683.319	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	273.466	47.465	26.991	2.81	2.921	0.656	-2.338	148.811	124.655	0	0	0	0	0	0
966	1375.476	1375.265	38.163	0.243	-1.883	158.727	1375.265	0.001	1.0	56.13	11.0	-	-	-	-	9.932	-	-	-	-	0.178	-	-	-	-	-1.117	-	-	-	-	56.13	-	-	-	-	-1.0	-	-	-	-	2.0	874.992	95.117	63.948	2.956	0.18	1.746	-1.112	516.307	358.685	0	0	0	0	0	0
967	354.254	91.502	42.828	1.423	3.127	43.299	91.502	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	576.411	42.346	37.582	2.995	0.133	-0.929	1.087	292.166	284.244	0	0	0	0	0	0
968	708.816	136.82	3.66	3.128	0.279	274.68	136.82	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	283.082	30.33	28.327	0.24	0.186	2.48	-0.766	128.254	154.828	0	0	0	0	0	0
969	338.425	310.498	19.531	0.5	-2.99	40.745	310.498	51.643	1.0	16.965	-11.0	-	-	-	-	16.252	-	-	-	-	1.28	-	-	-	-	-0.028	-	-	-	-	16.965	-	-	-	-	1.0	-	-	-	-	2.0	99.813	48.402	29.546	1.515	2.487	-0.053	2.954	50.171	49.641	0	0	0	0	0	0
970	698.378	56.105	6.928	2.407	-3.116	10.335	56.105	0.007	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	24.499	8.843	8.778	1.854	0.709	-1.133	1.201	9.534	14.965	0	0	0	0	0	0
971	1398.294	1398.218	146.965	2.028	-3.049	163.758	1398.218	0.0	1.0	10.751	11.0	-	-	-	-	9.913	-	-	-	-	1.968	-	-	-	-	-2.967	-	-	-	-	10.751	-	-	-	-	-1.0	-	-	-	-	2.0	794.219	408.234	261.274	1.043	2.137	0.1	-3.038	476.54	317.679	0	0	0	0	0	0
972	718.519	241.737	16.704	2.894	0.57	68.251	241.737	0.385	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	70.554	11.817	8.32	0.278	0.325	-2.088	2.989	43.455	27.099	0	0	0	0	0	0
973	666.679	130.853	37.166	0.114	-0.924	325.408	130.853	219.754	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	435.016	71.067	37.509	2.95	0.705	1.904	-1.548	376.595	58.421	0	0	0	0	0	0
974	699.873	89.433	17.467	2.789	-1.834	50.582	89.433	7.665	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	54.622	11.929	9.196	0.343	0.579	0.794	2.0	36.423	18.199	0	0	0	0	0	0
975	701.281	90.306	36.074	2.85	-2.95	125.637	90.306	23.41	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	133.699	38.523	8.59	0.345	0.579	0.413	-1.556	116.473	17.226	0	0	0	0	0	0
976	725.59	714.624	170.537	2.02	-0.338	189.284	714.624	0.187	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	254.339	130.08	80.477	0.899	1.829	-3.008	1.979	170.415	83.924	0	0	0	0	0	0
977	584.978	415.283	29.858	3.061	2.181	368.627	415.283	0.0	1.0	74.284	-11.0	-	-	-	-	31.381	-	-	-	-	0.436	-	-	-	-	-0.856	-	-	-	-	74.284	-	-	-	-	1.0	-	-	-	-	2.0	494.925	152.19	122.593	0.431	1.28	-0.842	2.328	366.018	128.907	0	0	0	0	0	0
978	599.497	84.54	30.281	2.857	2.097	107.675	84.54	61.288	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	115.022	32.049	10.174	0.338	0.696	-1.367	0.537	98.211	16.812	0	0	0	0	0	0
979	700.504	90.607	3.644	2.838	-0.893	12.203	90.607	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	35.425	11.946	11.027	0.635	1.963	1.084	-2.366	22.407	13.018	0	0	0	0	0	0
980	668.918	90.526	31.973	2.786	0.651	91.887	90.526	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	95.766	18.453	14.618	0.573	0.249	-2.261	-2.782	36.299	59.467	0	0	0	0	0	0
981	636.137	103.11	16.664	3.072	-1.888	239.321	103.11	381.717	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	258.986	48.197	38.701	0.279	0.503	2.067	-0.756	177.618	81.368	0	0	0	0	0	0
982	250.531	100.285	16.678	0.081	1.739	206.557	100.285	1.877	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	222.734	34.194	18.37	2.967	2.142	-1.635	1.296	199.08	23.654	0	0	0	0	0	0
983	446.386	126.666	15.793	0.042	2.902	373.507	126.666	317.445	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	412.181	82.178	66.581	2.701	2.819	-0.098	3.077	196.452	215.729	0	0	0	0	0	0
984	261.405	90.016	21.25	1.257	-3.126	22.344	90.016	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	28.271	14.763	7.933	1.486	2.37	-0.243	0.512	15.97	12.301	0	0	0	0	0	0
985	360.573	100.326	20.762	2.069	0.681	23.636	100.326	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	32.544	15.869	6.429	1.655	0.47	-2.691	-1.862	16.991	15.553	0	0	0	0	0	0
986	946.496	834.215	75.263	2.947	-1.199	389.597	834.215	0.0	1.0	10.603	11.0	-	-	-	-	9.535	-	-	-	-	2.023	-	-	-	-	-1.205	-	-	-	-	10.603	-	-	-	-	-1.0	-	-	-	-	2.0	635.663	204.311	129.196	0.431	2.016	1.992	-1.12	490.324	145.339	0	0	0	0	0	0
987	701.02	90.971	17.959	0.05	0.048	362.347	90.971	4.659	1.0	45.873	11.0	-	-	-	-	6.86	-	-	-	-	2.991	-	-	-	-	0.149	-	-	-	-	45.873	-	-	-	-	-1.0	-	-	-	-	2.0	370.396	33.782	15.878	2.993	3.026	3.136	-0.066	232.253	138.143	0	0	0	0	0	0
988	700.033	91.738	23.983	0.346	0.404	70.684	91.738	2.884	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	97.546	32.605	9.652	2.728	0.895	-2.582	0.954	83.988	13.559	0	0	0	0	0	0
989	701.231	92.165	20.506	3.098	-0.917	465.26	92.165	0.028	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	473.035	46.64	26.15	0.163	0.143	2.254	-0.864	289.452	183.583	0	0	0	0	0	0
990	699.737	90.561	18.789	2.943	2.456	95.335	90.561	14.151	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	125.029	29.019	11.061	0.274	2.303	-0.866	1.966	108.796	16.233	0	0	0	0	0	0
991	700.228	91.125	23.768	2.901	0.492	99.887	91.125	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	104.285	17.717	12.455	0.239	0.474	3.096	-1.835	75.39	28.895	0	0	0	0	0	0
992	691.418	91.812	8.93	0.034	-0.325	259.893	91.812	185.426	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	263.757	20.246	18.42	2.981	3.006	-2.324	1.274	127.379	136.377	0	0	0	0	0	0
993	612.645	90.681	10.375	2.838	0.717	34.718	90.681	0.334	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	42.525	9.89	8.639	1.05	0.305	2.979	-1.345	12.336	30.189	0	0	0	0	0	0
994	664.38	91.441	10.817	2.037	-0.171	12.106	91.441	22.345	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	76.952	23.422	15.89	2.421	0.46	-2.695	0.852	38.454	38.498	0	0	0	0	0	0
995	690.946	89.837	7.552	0.035	1.281	217.267	89.837	0.101	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	221.911	21.792	14.453	2.982	2.967	-2.054	0.987	138.098	83.813	0	0	0	0	0	0
996	175.467	90.646	14.067	3.053	-2.519	159.093	90.646	335.213	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	185.078	40.603	26.556	0.28	0.998	0.665	-2.454	150.442	34.636	0	0	0	0	0	0
997	639.088	91.633	373.891	1.445	2.163	376.875	91.633	0.015	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	929.606	634.225	260.385	1.785	1.235	-0.989	2.137	649.224	280.382	0	0	0	0	0	0
998	163.997	84.409	4.0	0.022	-2.146	179.913	84.409	322.183	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	208.497	29.982	26.451	1.907	2.987	1.453	-1.622	34.711	173.786	0	0	0	0	0	0
999	637.318	92.972	8.951	3.125	2.872	547.589	92.972	0.007	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	555.695	46.873	37.97	0.154	0.153	-0.176	2.987	306.285	249.41	0	0	0	0	0	0
1000	263.687	90.317	180.192	2.819	2.545	568.327	90.317	806.354	1.0	14.09	11.0	-	-	-	-	13.134	-	-	-	-	1.2	-	-	-	-	2.775	-	-	-	-	14.09	-	-	-	-	-1.0	-	-	-	-	2.0	686.738	281.467	102.661	0.515	1.181	-0.522	2.751	573.932	112.806	0	0	0	0	0	0
