i	beam_e	beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	
513	1343.698	1342.666	54.147	2.188	-2.715	66.396	78.572	1237.033	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	98.724	63.923	14.673	0.925	2.156	0.613	-1.776	80.785	17.939	0	0	
514	1397.808	1397.734	47.083	3.001	1.35	335.707	107.111	1215.622	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	372.443	36.293	34.583	0.109	1.532	-0.974	-2.664	333.696	38.747	0	0	
515	1317.719	1315.404	457.934	2.565	-2.796	840.3	91.474	1211.686	1.0	350.661	11.0	-	-	-	-	175.997	-	-	-	-	0.526	-	-	-	-	0.406	-	-	-	-	350.661	-	-	-	-	-1.0	-	-	-	-	2.0	343.391	141.375	38.103	0.529	2.457	0.427	-0.622	280.573	62.819	0	0	
516	469.233	456.471	35.65	1.435	1.442	35.984	81.243	369.242	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	65.163	46.362	12.568	1.474	2.213	-1.861	0.806	48.341	16.822	0	0	
517	1394.24	1394.169	122.734	2.936	-1.637	600.907	79.571	1227.663	1.0	664.06	11.0	-	-	-	-	161.46	-	-	-	-	0.246	-	-	-	-	2.184	-	-	-	-	664.06	-	-	-	-	-1.0	-	-	-	-	2.0	137.878	79.761	36.904	2.071	1.892	0.238	-0.877	97.145	40.733	0	0	
518	1401.552	1401.471	66.278	2.663	1.437	143.93	80.365	1210.016	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	161.625	40.49	30.758	1.12	0.277	-1.38	-2.139	46.735	114.89	0	0	
519	995.286	967.131	46.005	0.299	2.99	156.331	81.046	720.205	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	164.148	34.125	22.039	2.84	2.637	-0.624	0.631	117.019	47.128	0	0	
520	1360.523	1360.422	34.673	0.61	0.907	60.569	82.017	1203.148	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	71.049	24.189	16.236	1.953	2.755	-2.666	-1.562	26.364	44.685	0	0	
521	1162.493	1138.373	133.476	0.738	1.449	198.328	79.039	327.94	1.0	526.679	-11.0	-	-	-	-	152.383	-	-	-	-	2.848	-	-	-	-	-1.794	-	-	-	-	526.679	-	-	-	-	1.0	-	-	-	-	2.0	372.045	49.886	25.495	0.174	0.317	0.898	-2.122	289.257	82.788	0	0	
522	1001.747	928.985	116.408	0.219	-1.197	536.129	81.525	610.095	1.0	572.139	-11.0	-	-	-	-	182.996	-	-	-	-	2.816	-	-	-	-	1.274	-	-	-	-	572.139	-	-	-	-	1.0	-	-	-	-	2.0	131.545	74.989	47.037	1.366	1.503	-2.764	-2.165	80.252	51.293	0	0	
523	1396.297	1396.216	81.108	3.025	-1.064	698.681	79.301	924.091	1.0	270.682	11.0	-	-	-	-	80.396	-	-	-	-	0.302	-	-	-	-	1.806	-	-	-	-	270.682	-	-	-	-	-1.0	-	-	-	-	2.0	428.65	44.763	42.234	0.205	0.208	2.554	-1.126	223.276	205.374	0	0	
524	1397.524	1397.43	47.255	1.417	0.083	47.82	79.56	1303.31	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	84.688	50.204	17.028	2.039	0.757	2.878	-1.49	59.46	25.228	0	0	
525	1055.835	998.894	289.816	2.803	1.336	872.36	81.359	495.907	1.0	347.238	11.0	-	-	-	-	161.961	-	-	-	-	0.485	-	-	-	-	-1.801	-	-	-	-	347.238	-	-	-	-	-1.0	-	-	-	-	2.0	499.834	168.587	153.492	1.77	0.497	1.331	-1.811	177.473	322.36	0	0	
526	832.305	722.549	14.726	0.122	-0.205	120.573	79.614	79.696	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	127.949	22.814	12.45	2.818	2.905	-2.824	0.949	73.556	54.393	0	0	
527	1025.416	1010.442	17.9	3.085	2.196	318.58	80.851	79.993	1.0	276.464	-11.0	-	-	-	-	116.36	-	-	-	-	2.707	-	-	-	-	3.126	-	-	-	-	276.464	-	-	-	-	1.0	-	-	-	-	2.0	597.218	83.506	47.427	0.168	0.527	-0.108	-0.157	501.19	96.028	0	0	
528	1122.352	1086.607	77.117	0.446	-0.262	178.74	78.824	895.278	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	193.502	71.271	15.218	2.384	2.966	3.069	1.796	104.198	89.305	0	0	
529	936.69	932.276	73.703	3.001	0.214	525.49	81.418	776.212	1.0	200.563	11.0	-	-	-	-	32.626	-	-	-	-	0.163	-	-	-	-	1.142	-	-	-	-	200.563	-	-	-	-	-1.0	-	-	-	-	2.0	283.442	75.196	34.419	0.31	1.341	-2.709	-2.281	247.227	36.215	0	0	
530	1393.945	1393.831	38.432	0.577	-0.088	70.469	81.006	1227.364	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	75.328	35.99	8.027	2.503	2.493	2.848	-2.069	61.048	14.28	0	0	
531	1384.378	1384.283	30.906	2.406	1.736	46.035	52.159	1286.509	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	58.903	25.878	16.945	1.063	0.71	-0.825	-2.398	31.113	27.79	0	0	
532	1402.112	1402.037	186.076	0.31	-0.024	609.053	80.864	1070.057	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	964.437	124.678	121.579	0.659	2.979	-2.462	2.393	213.325	751.112	0	0	
533	676.665	186.249	44.366	0.092	-1.461	485.137	80.327	80.125	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	494.475	56.331	34.833	2.923	2.991	2.347	0.112	259.939	234.536	0	0	
534	736.514	336.533	37.702	2.552	-2.996	67.818	80.61	81.142	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	84.099	25.636	14.451	0.406	1.793	-0.111	0.612	67.695	16.404	0	0	
535	1057.902	1023.989	7.883	0.024	1.039	331.267	76.545	79.806	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	341.326	29.451	22.985	2.984	2.986	-1.575	1.74	189.705	151.62	0	0	
536	1254.458	1246.635	120.828	2.799	-1.083	359.399	78.935	957.555	1.0	309.124	11.0	-	-	-	-	43.889	-	-	-	-	0.142	-	-	-	-	-0.393	-	-	-	-	309.124	-	-	-	-	-1.0	-	-	-	-	2.0	496.651	150.876	111.043	2.472	0.474	1.507	-2.899	253.285	243.366	0	0	
537	860.317	854.307	39.43	0.089	-0.912	444.895	78.128	405.482	1.0	110.12	-11.0	-	-	-	-	23.806	-	-	-	-	2.924	-	-	-	-	-3.022	-	-	-	-	110.12	-	-	-	-	1.0	-	-	-	-	2.0	348.597	51.132	20.91	2.975	2.569	1.875	-0.784	309.363	39.233	0	0	
538	1404.132	1404.055	63.893	2.735	-0.192	161.464	78.947	1108.683	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	168.325	36.045	29.818	0.287	0.85	-3.111	2.68	127.86	40.465	0	0	
539	1119.835	1119.406	35.662	2.623	-0.876	71.921	79.038	980.486	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	88.941	38.912	22.325	0.754	0.815	1.664	-2.608	57.49	31.451	0	0	
540	1399.165	1399.092	38.936	2.836	2.21	129.412	79.565	1262.601	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	143.334	38.184	25.423	0.492	0.453	-1.603	0.276	82.323	61.011	0	0	
541	500.515	467.155	56.291	2.495	-1.693	93.444	81.035	322.337	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	102.493	32.102	26.608	0.484	1.103	1.187	1.766	69.312	33.181	0	0	
542	1120.84	1083.684	87.235	0.243	-0.375	362.136	80.934	80.75	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	772.155	71.182	48.537	3.014	0.233	2.177	-2.563	561.55	210.605	0	0	
543	1312.213	1308.851	131.813	2.965	-1.252	749.62	81.523	1195.972	1.0	629.803	11.0	-	-	-	-	151.319	-	-	-	-	0.243	-	-	-	-	1.604	-	-	-	-	629.803	-	-	-	-	-1.0	-	-	-	-	2.0	153.753	57.83	20.144	0.962	0.256	-2.161	1.772	73.597	80.155	0	0	
544	598.997	164.367	5.457	0.06	1.308	91.563	75.248	80.83	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	101.609	19.848	14.39	2.697	2.86	-1.832	1.311	48.449	53.16	0	0	
545	1307.135	1304.755	298.558	2.146	0.176	355.907	159.236	736.53	1.0	495.087	11.0	-	-	-	-	274.349	-	-	-	-	0.587	-	-	-	-	3.096	-	-	-	-	495.087	-	-	-	-	-1.0	-	-	-	-	2.0	268.288	63.686	56.278	2.743	2.556	-2.59	-0.6	164.463	103.825	0	0	
546	1388.328	1388.253	103.474	0.179	-2.599	582.468	81.062	1234.327	1.0	646.699	-11.0	-	-	-	-	152.662	-	-	-	-	2.903	-	-	-	-	0.315	-	-	-	-	646.699	-	-	-	-	1.0	-	-	-	-	2.0	162.052	64.566	8.867	0.583	2.937	3.106	0.447	118.443	43.61	0	0	
547	1401.97	1401.9	27.68	0.363	2.642	78.055	81.41	1245.019	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	97.018	36.766	11.5	2.682	1.462	-0.721	1.864	84.424	12.595	0	0	
548	1403.566	1403.494	91.146	0.142	-2.638	642.168	80.055	1241.411	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	668.013	78.894	45.846	3.01	2.258	1.031	-0.543	606.838	61.175	0	0	
549	909.779	909.552	44.439	1.595	-0.258	44.452	81.502	767.697	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	53.285	33.542	17.119	1.419	1.803	-3.056	2.162	35.24	18.045	0	0	
550	1273.61	1270.39	25.077	0.095	-2.075	263.95	81.429	583.879	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	275.735	35.779	18.058	2.968	2.844	1.557	-0.872	211.018	64.718	0	0	
551	916.333	870.254	147.728	1.476	0.177	148.395	80.33	80.44	1.0	298.198	13.0	-	-	-	-	264.635	-	-	-	-	1.092	-	-	-	-	3.104	-	-	-	-	298.198	-	-	-	-	-1.0	-	-	-	-	2.0	200.286	72.487	56.176	2.431	2.447	-0.072	-0.577	112.395	87.891	0	0	
552	846.646	838.641	14.413	0.046	-2.748	316.057	81.492	80.594	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	325.674	36.21	29.152	2.886	2.978	1.269	-1.484	144.528	181.146	0	0	
553	1329.776	1329.264	70.639	2.056	-2.54	79.874	80.465	1196.091	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	110.908	49.288	37.819	1.716	0.705	1.137	-0.126	51.177	59.731	0	0	
554	973.442	880.65	22.397	0.112	1.978	199.805	79.268	655.688	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	214.142	42.431	30.477	2.812	2.753	-0.4	-3.009	131.582	82.56	0	0	
555	1394.291	1394.218	15.11	0.04	-0.873	379.182	79.131	690.889	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	385.505	40.91	26.288	2.959	2.976	2.066	-1.192	226.072	159.433	0	0	
556	838.496	648.952	47.101	0.495	-1.054	99.099	81.61	79.36	1.0	204.336	-13.0	-	-	-	-	44.612	-	-	-	-	2.921	-	-	-	-	-2.991	-	-	-	-	204.336	-	-	-	-	1.0	-	-	-	-	2.0	133.379	43.42	16.389	0.402	1.024	1.453	0.281	112.768	20.611	0	0	
557	1340.583	1339.333	69.769	3.026	1.425	606.538	80.331	1236.516	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	667.606	84.945	47.744	0.138	1.734	-1.12	2.985	617.328	50.278	0	0	
558	1378.134	1377.969	30.712	0.114	-3.07	269.888	80.221	1208.319	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	290.313	53.897	23.502	2.502	3.022	-0.023	2.995	92.341	197.973	0	0	
559	1140.296	1117.09	57.139	1.774	-2.834	58.338	79.639	1002.141	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	94.481	73.144	19.417	1.475	1.332	0.138	2.757	74.164	20.317	0	0	
560	1370.364	1370.055	36.13	1.797	-0.031	37.073	81.934	1280.217	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	96.661	64.086	28.98	1.514	1.411	-3.013	0.327	66.418	30.243	0	0	
561	1170.363	1148.112	64.912	0.815	2.633	89.186	80.678	1013.04	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	106.761	48.581	28.808	2.432	1.729	-0.083	-1.28	76.506	30.256	0	0	
562	1242.73	1233.129	140.425	2.948	-3.029	728.966	80.908	1117.626	1.0	652.684	11.0	-	-	-	-	173.943	-	-	-	-	0.27	-	-	-	-	0.105	-	-	-	-	652.684	-	-	-	-	-1.0	-	-	-	-	2.0	117.606	59.83	15.705	1.634	0.291	-3.074	0.022	62.178	55.428	0	0	
563	662.155	390.305	19.378	2.985	2.694	124.498	79.942	80.599	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	159.288	32.827	15.799	0.241	2.152	-0.778	1.955	140.238	19.05	0	0	
564	220.584	217.56	94.428	1.77	1.395	96.34	80.84	80.73	1.0	22.193	13.0	-	-	-	-	21.42	-	-	-	-	1.835	-	-	-	-	-2.514	-	-	-	-	22.193	-	-	-	-	-1.0	-	-	-	-	2.0	93.055	57.957	27.331	1.336	1.187	-1.79	-1.058	59.931	33.124	0	0	
565	1207.374	1202.145	53.985	0.265	3.04	205.942	82.34	492.326	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	213.477	40.969	25.538	2.874	2.663	-0.573	0.715	156.126	57.352	0	0	
566	1344.033	1343.028	16.863	0.502	1.505	35.061	80.348	1254.808	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	89.947	39.624	23.677	1.331	2.612	-1.383	1.938	42.221	47.726	0	0	
567	1169.845	1147.73	179.134	0.454	3.049	408.284	74.5	755.705	1.0	9.306	11.0	-	-	-	-	3.955	-	-	-	-	2.703	-	-	-	-	-0.163	-	-	-	-	9.306	-	-	-	-	-1.0	-	-	-	-	2.0	344.974	140.157	11.808	2.698	2.365	-0.12	0.366	327.006	17.968	0	0	
568	1400.305	1400.216	182.724	2.811	-1.661	563.496	110.911	1129.784	1.0	650.954	11.0	-	-	-	-	159.533	-	-	-	-	0.248	-	-	-	-	1.675	-	-	-	-	650.954	-	-	-	-	-1.0	-	-	-	-	2.0	117.274	44.61	16.711	2.596	2.543	0.231	2.241	87.148	30.126	0	0	
569	1358.91	1358.386	156.85	0.237	1.29	668.98	80.025	1221.25	1.0	618.077	-11.0	-	-	-	-	88.559	-	-	-	-	2.998	-	-	-	-	-1.379	-	-	-	-	618.077	-	-	-	-	1.0	-	-	-	-	2.0	122.485	49.559	40.599	2.391	1.227	-2.123	-2.582	74.078	48.407	0	0	
570	930.635	906.778	38.422	3.018	-0.841	310.54	80.694	824.283	1.0	337.289	11.0	-	-	-	-	43.343	-	-	-	-	0.129	-	-	-	-	1.959	-	-	-	-	337.289	-	-	-	-	-1.0	-	-	-	-	2.0	69.16	29.509	18.729	2.43	1.336	-1.653	1.931	47.823	21.337	0	0	
571	1236.761	1226.794	37.839	0.175	-0.843	216.954	82.738	79.164	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	221.896	36.442	9.833	2.96	2.553	2.561	1.001	202.88	19.016	0	0	
572	1303.942	1300.597	73.222	0.409	-1.122	183.925	79.701	1056.929	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	188.344	40.735	40.458	2.748	2.621	1.574	2.468	106.843	81.501	0	0	
573	1137.735	1109.141	52.298	2.685	-1.737	118.624	80.502	963.952	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	137.263	34.592	30.242	1.11	0.326	0.82	2.088	40.513	96.75	0	0	
574	1381.251	1381.067	97.373	2.994	-2.071	662.615	80.698	1202.393	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	680.746	94.792	18.759	0.144	1.374	1.264	-0.266	660.808	19.938	0	0	
575	1227.12	1215.535	34.988	1.382	-0.46	35.624	78.876	1129.917	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	90.347	51.802	17.58	2.07	0.684	2.802	-0.098	61.606	28.741	0	0	
576	970.004	955.489	45.304	2.01	-2.208	50.059	80.606	857.658	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	88.323	35.576	23.242	0.705	2.295	1.466	0.044	56.398	31.925	0	0	
577	1399.18	1399.11	77.447	3.024	0.327	658.276	77.73	1298.489	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	683.484	79.907	29.69	0.124	1.224	3.09	-1.352	650.262	33.222	0	0	
578	272.538	254.944	62.912	0.951	3.048	77.302	79.104	79.775	1.0	132.698	-11.0	-	-	-	-	74.923	-	-	-	-	2.542	-	-	-	-	-0.834	-	-	-	-	132.698	-	-	-	-	1.0	-	-	-	-	2.0	110.88	38.312	13.828	1.655	0.201	1.448	0.99	39.742	71.137	0	0	
579	1324.414	1322.506	135.754	2.75	0.955	356.072	78.897	736.166	1.0	608.196	11.0	-	-	-	-	309.383	-	-	-	-	0.534	-	-	-	-	-2.344	-	-	-	-	608.196	-	-	-	-	-1.0	-	-	-	-	2.0	269.552	97.212	82.626	2.517	2.196	0.853	0.47	167.362	102.19	0	0	
580	1370.156	1369.444	30.171	2.021	-1.754	33.511	80.908	1279.632	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	69.059	34.801	27.44	1.042	1.777	2.249	0.094	40.893	28.166	0	0	
581	825.026	820.579	23.27	0.228	2.968	102.874	76.405	79.577	1.0	410.286	-11.0	-	-	-	-	120.348	-	-	-	-	2.844	-	-	-	-	-1.47	-	-	-	-	410.286	-	-	-	-	1.0	-	-	-	-	2.0	323.243	65.379	59.864	0.301	0.633	1.113	1.877	220.566	102.677	0	0	
582	1405.492	1405.421	38.443	2.645	2.336	80.714	80.395	1220.544	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	144.653	54.278	25.131	0.522	2.318	-0.375	-2.824	109.582	35.071	0	0	
583	1271.508	1265.897	14.413	0.555	-1.602	27.361	79.866	1178.709	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	61.956	31.703	20.724	1.798	2.227	0.998	-2.51	34.568	27.388	0	0	
584	1370.108	1369.957	21.514	2.691	-1.946	49.354	80.991	1280.883	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	75.488	11.669	10.957	0.204	2.397	0.891	1.521	58.436	17.052	0	0	
585	1281.225	1275.95	42.642	2.632	1.423	87.338	79.689	1146.388	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	116.387	36.659	27.938	1.425	0.376	-1.014	-2.734	39.396	76.991	0	0	
586	1214.14	1200.677	10.17	2.853	-0.936	35.737	70.134	1116.299	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	55.768	23.618	18.467	0.825	0.978	3.047	0.329	32.823	22.945	0	0	
587	1107.684	1069.392	163.557	0.623	3.036	280.466	81.405	75.363	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	575.786	325.166	161.687	2.217	1.464	-0.084	3.079	413.088	162.697	0	0	
588	1384.23	1384.099	4.515	3.073	1.604	66.127	81.09	1204.071	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	83.049	26.184	21.681	0.623	0.634	-1.471	1.684	45.687	37.363	0	0	
589	1328.998	1327.083	19.386	1.863	-2.307	20.246	81.132	1222.851	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	44.812	25.461	13.772	1.103	2.043	0.27	2.561	29.078	15.733	0	0	
590	1010.623	934.902	56.698	1.768	1.114	57.823	76.117	840.837	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	65.712	30.204	26.514	1.048	1.795	-2.003	-2.055	37.577	28.135	0	0	
591	1405.888	1405.817	69.462	0.16	-2.512	435.67	80.641	825.649	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	449.211	80.178	22.301	2.93	2.771	0.893	-1.306	385.385	63.826	0	0	
592	758.27	412.183	71.893	2.936	0.982	351.916	245.01	78.913	1.0	53.956	-11.0	-	-	-	-	45.289	-	-	-	-	0.996	-	-	-	-	-1.993	-	-	-	-	53.956	-	-	-	-	1.0	-	-	-	-	2.0	349.506	60.376	59.263	1.073	0.219	-2.14	1.2	71.269	278.237	0	0	
593	1283.513	1281.673	320.949	2.519	1.268	550.603	79.286	1188.895	1.0	583.071	11.0	-	-	-	-	313.617	-	-	-	-	0.568	-	-	-	-	-1.937	-	-	-	-	583.071	-	-	-	-	-1.0	-	-	-	-	2.0	102.509	45.79	31.745	1.769	2.405	-0.018	-2.728	51.818	50.69	0	0	
594	1022.054	1010.142	40.335	3.021	-1.479	336.642	78.515	810.488	1.0	333.48	11.0	-	-	-	-	79.436	-	-	-	-	0.241	-	-	-	-	2.907	-	-	-	-	333.48	-	-	-	-	-1.0	-	-	-	-	2.0	106.963	77.067	10.561	1.798	0.423	0.416	-1.156	79.77	27.194	0	0	
595	1397.07	1396.998	21.843	2.254	0.725	28.164	80.389	80.067	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	744.084	214.917	208.701	0.604	2.523	-1.183	2.057	378.498	365.586	0	0	
596	1396.854	1396.783	27.016	2.78	0.067	76.467	81.693	1274.583	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	108.425	46.143	25.957	1.006	0.551	2.706	-0.96	57.706	50.719	0	0	
597	1329.954	1329.53	52.901	1.719	2.254	53.487	86.782	1203.309	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	85.427	48.662	24.104	1.144	2.105	-1.359	0.276	56.258	29.169	0	0	
598	1364.732	1364.321	31.25	0.671	0.522	50.285	80.363	1196.364	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	67.041	21.912	20.694	2.608	1.681	-1.898	2.889	45.812	21.228	0	0	
599	1404.988	1404.917	52.567	2.636	-0.954	108.533	78.891	1309.805	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	130.237	41.61	16.723	1.201	0.209	2.458	1.459	48.211	82.026	0	0	
600	1401.288	1401.215	427.096	1.08	-2.208	484.345	80.75	750.566	1.0	195.953	-11.0	-	-	-	-	157.072	-	-	-	-	2.212	-	-	-	-	0.949	-	-	-	-	195.953	-	-	-	-	1.0	-	-	-	-	2.0	296.822	149.429	124.302	1.905	2.016	1.075	0.745	158.419	138.403	0	0	
