i	beam_e	beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	
3708	939.579	881.073	76.922	0.333	-1.425	628.473	401.002	121.183	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	451.772	168.192	88.217	2.591	0.761	1.151	-2.872	323.556	128.216	0	0	
3709	1221.359	1219.257	147.099	2.363	-0.06	446.518	68.329	60.321	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	250.045	150.818	31.988	0.805	1.758	-2.901	0.591	217.128	32.918	0	0	
3710	1301.498	1297.88	144.443	1.285	-1.684	610.351	93.234	315.987	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	419.223	266.963	106.186	1.968	1.238	1.172	-2.479	306.296	112.927	0	0	
3711	1404.979	1404.907	113.505	2.448	-2.518	553.685	162.059	181.445	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	270.092	70.148	59.696	0.41	2.408	1.056	-0.329	178.267	91.825	0	0	
3712	1400.643	1400.563	38.911	0.246	-1.112	398.946	40.822	160.668	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	202.125	89.351	78.204	2.173	2.122	-2.809	-0.014	109.276	92.849	0	0	
3713	1271.728	1265.243	302.144	0.981	3.075	894.669	253.572	511.066	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	661.486	356.386	75.0	1.065	2.829	-0.25	2.662	416.425	245.061	0	0	
3714	1403.032	1402.956	88.613	0.227	-0.336	576.382	185.422	151.327	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	419.327	68.158	34.651	2.799	2.98	3.139	1.31	203.473	215.854	0	0	
3715	1044.622	981.357	126.169	0.942	-1.363	347.244	142.084	72.302	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	224.856	106.367	55.478	2.428	1.18	1.949	1.152	164.053	60.804	0	0	
3716	1312.578	1309.953	50.309	2.947	0.889	436.647	95.197	56.337	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	264.0	104.471	88.052	0.984	0.708	-1.602	2.158	126.246	137.754	0	0	
3717	1004.651	954.255	88.506	0.811	1.201	711.585	551.189	138.73	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	452.304	54.646	50.078	0.222	2.89	-1.981	-2.764	249.438	202.866	0	0	
3718	1346.71	1345.385	129.921	2.587	0.516	410.494	37.246	94.411	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	236.553	84.822	81.662	1.193	0.633	-2.356	2.709	91.467	145.086	0	0	
3719	1220.684	1213.012	264.159	2.127	0.103	888.941	366.871	293.404	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	810.205	438.491	272.907	1.059	1.892	-2.406	1.373	509.73	300.475	0	0	
3720	1353.134	1352.449	177.36	1.141	-1.814	651.783	215.782	284.684	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	466.218	297.955	99.883	1.299	2.368	1.2	-1.793	319.961	146.257	0	0	
3721	1380.836	1380.704	166.805	2.441	-1.626	449.755	43.155	110.422	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	297.991	171.436	29.289	0.951	0.345	1.278	2.652	211.07	86.922	0	0	
3722	1389.698	1389.613	135.249	0.449	1.817	566.313	33.136	104.931	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	308.654	141.431	79.185	2.299	2.342	-1.162	2.466	195.258	113.396	0	0	
3723	1341.214	1339.896	75.958	2.971	2.868	596.272	161.155	57.192	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	401.864	106.93	68.75	0.489	0.42	-0.786	1.791	228.59	173.274	0	0	
3724	1053.763	1028.237	250.548	1.959	-1.305	759.661	94.4	101.495	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	487.722	216.33	205.7	0.903	1.368	2.848	1.057	275.57	212.152	0	0	
3725	1191.689	1173.535	153.366	0.5	-1.479	470.287	46.175	134.825	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	312.128	117.376	47.359	2.662	2.131	1.823	1.948	255.768	56.36	0	0	
3726	1293.343	1289.393	573.691	1.424	-0.878	786.749	22.262	77.782	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	674.411	388.18	260.201	1.853	1.542	1.882	2.851	412.532	261.879	0	0	
3727	1394.257	1394.187	115.596	0.39	0.776	514.1	51.598	212.899	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	362.246	98.617	49.025	2.816	1.299	-2.686	-0.777	308.81	53.436	0	0	
3728	1389.405	1389.212	87.301	2.242	0.646	950.62	400.409	525.029	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	696.859	115.468	51.788	0.24	2.88	-2.781	0.526	493.604	203.255	0	0	
3729	1319.588	1318.55	267.254	2.578	-2.147	673.597	85.952	64.25	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	469.3	220.729	62.483	0.585	1.279	0.798	1.453	402.444	66.856	0	0	
3730	1340.307	1338.671	93.272	0.771	-2.122	341.697	105.261	143.051	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	213.8	55.897	50.027	2.775	1.117	0.935	1.026	157.479	56.321	0	0	
3731	1256.149	1247.618	74.115	1.543	2.03	609.781	186.705	62.598	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	258.407	94.872	59.118	1.118	2.73	-1.095	1.382	106.333	152.074	0	0	
3732	1396.541	1396.477	109.632	2.608	1.928	458.245	166.064	99.233	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	236.965	97.561	50.016	1.193	0.399	-1.191	-2.262	106.437	130.529	0	0	
3733	1355.05	1354.938	137.338	2.682	-2.385	728.0	215.544	845.415	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	529.198	152.864	50.291	0.442	2.837	0.331	2.776	360.358	168.839	0	0	
3734	1341.446	1340.368	115.874	2.133	2.935	345.068	105.072	59.111	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	203.134	99.165	38.185	1.27	0.404	-0.216	-0.314	104.975	98.159	0	0	
3735	1035.899	1035.787	151.549	2.566	-1.241	777.496	338.003	104.736	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	630.74	314.062	139.746	0.733	2.01	2.161	-0.715	475.538	155.202	0	0	
3736	966.211	963.887	55.417	2.927	0.208	504.066	129.071	59.399	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	349.435	82.972	33.121	1.97	0.13	-2.57	1.028	92.789	256.646	0	0	
3737	1390.739	1390.593	147.217	2.876	-2.04	823.727	410.085	70.781	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	632.642	219.868	210.635	1.095	0.584	2.033	-0.338	248.679	383.963	0	0	
3738	1404.253	1404.183	61.152	2.855	1.055	437.954	137.442	58.814	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	239.269	83.127	56.708	1.034	0.427	-1.447	2.386	98.258	141.011	0	0	
3739	1395.203	1395.132	90.211	0.776	-1.392	378.952	113.943	183.311	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	212.206	104.054	57.542	1.268	2.519	1.442	-2.477	112.526	99.68	0	0	
3740	1332.109	1330.761	55.922	1.538	-1.92	470.609	99.132	127.166	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	208.487	93.549	52.637	1.519	0.541	1.975	-0.214	99.925	108.562	0	0	
3741	1354.213	1353.569	33.391	0.117	3.083	617.649	855.196	223.572	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	403.833	50.468	27.687	2.995	0.585	0.737	-1.214	351.925	51.908	0	0	
3742	1383.135	1382.885	56.232	0.192	-2.553	486.316	93.128	82.417	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	267.409	70.702	24.878	2.227	2.999	0.211	2.109	91.341	176.068	0	0	
3743	1119.303	1089.057	187.079	2.309	1.643	464.981	102.742	42.408	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	260.048	99.031	82.784	0.608	1.471	-1.034	-1.565	175.676	84.372	0	0	
3744	812.363	739.756	107.981	0.746	2.463	738.114	222.332	167.19	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	460.447	159.863	100.273	1.142	2.776	0.164	-2.037	178.747	281.701	0	0	
3745	990.727	904.438	72.482	1.069	2.577	356.274	139.133	58.251	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	192.313	78.731	47.535	0.76	2.456	-0.082	-1.156	115.481	76.832	0	0	
3746	1368.324	1368.089	575.973	1.839	2.198	841.417	215.339	190.759	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	647.473	369.464	248.622	1.394	1.166	-0.946	-1.056	375.396	272.077	0	0	
3747	1402.6	1402.529	355.784	2.445	-2.299	708.608	246.598	29.991	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	630.344	335.866	113.918	0.818	0.801	0.537	2.094	467.805	162.539	0	0	
3748	1347.029	1346.124	106.239	0.35	3.072	454.716	121.858	94.272	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	216.556	70.061	68.331	2.432	2.434	0.848	-1.128	110.639	105.916	0	0	
3749	1129.733	1102.235	53.153	0.302	1.261	709.187	371.933	207.704	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	434.428	92.813	77.277	0.639	2.857	-1.013	-3.037	157.933	276.495	0	0	
3750	1390.207	1390.132	87.716	2.895	-0.169	503.338	43.108	99.871	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	281.798	71.205	23.791	0.346	0.367	2.556	1.036	212.655	69.143	0	0	
3751	1401.896	1401.821	74.933	2.7	1.429	437.51	76.864	29.633	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	248.294	103.88	41.272	1.42	0.299	-1.92	-0.276	106.896	141.398	0	0	
3752	1295.16	1291.19	53.437	1.949	-1.784	627.199	206.381	291.158	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	515.496	244.804	234.434	1.746	1.365	2.708	-0.215	263.5	251.996	0	0	
3753	1294.884	1294.619	335.22	2.499	1.117	754.561	180.668	196.897	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	613.265	257.009	99.642	1.296	0.307	-1.926	-2.234	282.944	330.321	0	0	
3754	1390.933	1390.852	226.332	2.683	-0.591	867.483	572.841	40.743	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	724.472	377.292	158.212	0.738	1.647	2.54	-0.515	563.482	160.99	0	0	
3755	1404.14	1404.062	287.989	0.594	-2.383	856.715	55.509	446.704	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	709.094	347.414	126.754	2.49	1.344	0.385	2.734	578.42	130.674	0	0	
3756	1382.745	1382.636	43.333	0.273	0.61	389.31	69.925	136.781	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	153.803	76.198	57.524	2.07	2.02	1.95	-2.082	88.297	65.506	0	0	
3757	1355.359	1354.695	99.336	2.429	-0.102	370.866	163.788	43.652	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	200.141	74.364	71.398	1.195	0.673	-2.962	1.554	82.917	117.224	0	0	
3758	1402.72	1402.64	373.658	2.164	-0.072	875.283	224.127	271.391	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	788.912	420.505	298.233	1.33	1.055	2.301	-1.9	438.481	350.431	0	0	
3759	1289.682	1285.412	216.122	1.973	0.762	571.978	160.092	138.715	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	321.626	213.826	58.387	1.196	0.702	-2.311	-2.017	230.092	91.534	0	0	
3760	1378.583	1378.357	58.166	0.332	-0.146	400.972	38.503	46.39	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	208.283	56.633	46.877	2.565	2.66	3.048	2.097	105.559	102.724	0	0	
3761	1405.133	1405.062	44.594	3.007	-0.3	558.021	176.277	86.278	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	360.237	166.347	103.073	0.811	0.974	2.577	-0.232	232.395	127.842	0	0	
3762	1144.882	1125.012	374.242	2.341	2.816	821.349	285.346	155.007	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	669.325	371.142	101.554	0.725	1.503	-0.723	0.807	567.092	102.233	0	0	
3763	1399.274	1399.235	89.605	0.167	2.636	726.34	82.838	26.306	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	627.085	148.734	61.174	2.857	2.179	-0.373	-3.126	551.672	75.414	0	0	
3764	874.031	704.001	43.925	2.976	2.61	457.803	94.139	47.583	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	258.409	42.697	40.479	0.612	0.229	-2.025	-1.01	74.722	183.687	0	0	
3765	1404.819	1404.748	89.572	1.844	-1.721	601.639	288.791	151.219	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	472.741	287.108	171.088	1.657	1.61	2.207	-0.546	300.616	172.125	0	0	
3766	1390.321	1390.231	277.078	0.845	-0.918	640.212	45.486	211.703	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	464.183	196.687	159.38	2.251	2.183	1.71	3.038	266.467	197.716	0	0	
3767	1390.013	1389.912	60.84	1.837	1.861	406.611	170.303	126.926	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	275.742	63.996	45.612	0.503	2.81	-1.388	-0.241	133.709	142.033	0	0	
3768	1399.376	1399.301	109.849	2.703	-1.424	616.771	14.386	286.021	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	405.095	164.288	128.978	0.672	1.176	-2.881	0.42	265.017	140.078	0	0	
3769	1226.993	1226.253	73.337	2.592	1.779	364.656	74.808	77.619	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	240.514	115.24	68.309	0.815	2.042	-1.104	2.941	161.457	79.057	0	0	
3770	1398.88	1398.809	109.756	2.564	-0.625	1220.587	657.547	435.58	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1131.591	271.834	197.937	0.43	2.699	1.865	-1.667	661.402	470.189	0	0	
3771	1395.162	1395.07	183.52	0.484	2.795	607.991	165.182	56.052	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	303.623	153.427	52.388	1.965	2.736	-0.452	1.298	168.641	134.982	0	0	
3772	1298.511	1294.548	516.647	1.328	1.85	683.725	194.469	55.303	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	575.156	494.998	31.653	1.847	0.662	-1.298	-1.669	520.959	54.196	0	0	
3773	1401.89	1401.809	505.12	0.969	1.032	933.548	115.094	390.437	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	836.171	562.864	169.569	1.944	2.207	-1.804	2.447	610.597	225.574	0	0	
3774	1167.395	1144.799	13.036	0.077	-0.022	649.956	190.357	93.626	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	224.457	113.726	57.44	1.822	0.586	3.067	0.279	119.507	104.949	0	0	
3775	1402.984	1402.909	98.48	0.246	-2.196	520.104	70.025	78.352	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	291.988	71.636	61.441	2.809	2.094	0.959	0.984	220.168	71.82	0	0	
3776	1378.379	1378.181	67.476	1.254	-1.874	327.879	78.688	79.244	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	139.703	65.695	59.806	1.127	1.32	0.57	2.93	72.911	66.792	0	0	
3777	1398.607	1398.535	67.949	2.786	-1.414	528.237	296.923	115.216	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	318.344	71.511	45.144	2.399	0.216	1.663	1.574	106.457	211.887	0	0	
3778	1099.408	1059.28	213.78	2.145	0.542	379.307	62.381	102.513	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	262.601	176.936	29.0	1.224	0.413	-2.541	2.717	189.84	72.761	0	0	
3779	1404.108	1404.037	116.479	2.954	2.706	858.532	151.595	113.802	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	702.775	144.956	62.906	0.243	0.794	-0.901	0.735	610.89	91.885	0	0	
3780	1293.725	1289.668	39.254	0.081	1.313	860.104	207.744	349.874	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	825.257	170.307	138.133	2.866	0.818	-2.252	0.766	632.208	193.049	0	0	
3781	1359.309	1358.986	32.016	0.116	-2.543	504.945	142.756	52.945	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	294.344	70.944	60.403	2.432	2.796	0.735	-1.127	110.999	183.345	0	0	
3782	1301.549	1297.471	58.702	0.344	-2.442	419.447	111.888	60.41	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	239.107	59.855	52.518	2.783	2.091	1.79	0.118	177.187	61.92	0	0	
3783	1391.532	1391.46	342.505	2.446	-1.1	710.996	194.807	91.517	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	595.044	351.18	26.424	0.687	0.83	2.087	-0.528	558.943	36.101	0	0	
3784	1403.874	1403.803	73.427	0.766	-0.895	375.284	103.054	59.954	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	183.623	106.815	43.842	1.932	0.728	2.239	-0.571	115.63	67.993	0	0	
3785	1180.902	1159.654	131.334	2.895	0.723	729.738	75.679	136.988	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	497.228	181.356	80.773	0.517	0.755	-2.271	2.108	378.041	119.187	0	0	
3786	1233.924	1223.067	29.704	2.915	-1.527	744.476	381.37	257.72	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	703.154	341.296	311.435	1.241	1.472	1.252	-1.928	374.266	328.888	0	0	
3787	1397.981	1397.9	124.441	1.086	1.034	986.126	314.906	689.902	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	886.43	176.781	64.83	2.765	0.168	-2.41	0.031	497.5	388.93	0	0	
3788	1236.143	1232.795	126.009	0.58	3.035	570.184	251.945	80.12	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	301.655	96.714	45.003	1.258	2.909	0.357	-2.591	105.74	195.915	0	0	
3789	1398.774	1398.7	22.824	2.934	-1.031	499.71	402.038	780.174	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	361.466	45.961	29.809	0.211	2.929	2.648	0.182	220.029	141.437	0	0	
3790	772.859	715.409	73.657	2.612	-2.775	483.998	149.758	176.911	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	281.505	104.854	52.42	0.771	0.425	-0.192	0.819	152.313	129.193	0	0	
3791	1402.229	1402.159	105.657	2.169	-1.594	512.281	15.659	248.021	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	275.77	110.977	99.031	1.93	0.692	0.184	2.962	119.013	156.757	0	0	
3792	1260.284	1252.731	208.345	2.049	2.108	460.353	55.892	70.483	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	230.222	100.06	84.203	0.775	1.756	-1.002	-1.17	143.138	87.084	0	0	
3793	1346.782	1345.97	132.433	1.757	0.433	360.5	356.761	22.126	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	186.676	132.861	21.799	1.983	0.583	-2.875	-0.631	146.722	39.954	0	0	
3794	1007.436	1006.872	166.763	1.858	1.395	406.848	95.206	131.522	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	185.319	108.99	71.892	1.594	1.778	-1.28	-3.071	109.699	75.62	0	0	
3795	1079.322	1077.22	108.06	2.763	0.001	927.422	530.411	222.19	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	722.665	146.24	63.661	0.274	2.763	-2.85	1.111	547.834	174.831	0	0	
3796	1098.001	1090.274	47.324	0.382	-1.849	821.471	288.826	342.007	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	771.782	203.427	162.099	2.644	0.526	0.727	-2.546	437.769	334.013	0	0	
3797	1396.482	1396.404	506.389	2.184	-1.851	960.323	405.498	115.003	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	809.08	575.762	79.351	0.948	2.059	1.363	-0.84	715.331	93.749	0	0	
3798	1390.708	1390.504	98.733	1.257	2.748	428.654	148.275	88.327	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	164.965	77.872	74.683	1.148	1.789	1.141	-0.909	86.134	78.831	0	0	
